index,trading_date,total_turnover,basis_spread,volume,low,close,open,limit_up,limit_down,open_interest,high
2014-11-14 09:15:00,2014-11-14,11617622200.0,,228258.0,505.833,510.468,507.567,529.052,488.755,1934162.0,511.468
2014-11-14 09:30:00,2014-11-14,3312347400.0,,64428.0,509.572,509.579,510.437,529.05,488.787,1926390.0,511.569
2014-11-14 09:45:00,2014-11-14,1767720600.0,,34592.0,509.43,509.55,510.06,529.049,488.784,1923026.0,511.157
2014-11-14 10:00:00,2014-11-14,504739400.0,,9898.0,509.42,509.539,509.55,529.029,488.782,1925246.0,510.431
2014-11-14 10:15:00,2014-11-14,1181872600.0,,23214.0,508.823,510.146,510.143,529.028,488.783,1921244.0,510.427
2014-11-14 10:45:00,2014-11-14,298122600.0,,5764.0,509.426,510.144,510.306,529.03,488.788,1921358.0,510.428
2014-11-14 11:00:00,2014-11-14,1470407400.0,,28872.0,508.819,509.819,509.545,529.028,488.783,1921588.0,510.539
2014-11-14 11:15:00,2014-11-14,212903000.0,,4114.0,509.421,510.024,509.539,529.025,488.782,1921230.0,510.421
2014-11-14 11:30:00,2014-11-14,719951600.0,,14154.0,509.143,509.543,509.424,529.029,488.787,1918058.0,510.263
2014-11-14 13:45:00,2014-11-14,497392800.0,,9778.0,509.419,509.538,510.14,529.028,488.784,1914982.0,510.422
2014-11-14 14:00:00,2014-11-14,324574600.0,,6280.0,509.42,510.419,509.822,529.026,488.783,1912798.0,510.541
2014-11-14 14:15:00,2014-11-14,2598851600.0,,51056.0,509.534,511.283,510.42,529.026,488.772,1910686.0,511.696
2014-11-14 14:30:00,2014-11-14,2830950800.0,,55406.0,509.625,510.91,511.288,529.019,488.718,1898948.0,511.507
2014-11-14 14:45:00,2014-11-14,1707419400.0,,33576.0,509.913,510.634,510.792,528.969,488.724,1892382.0,511.516
2014-11-14 15:00:00,2014-11-14,3325636000.0,,65144.0,509.63,509.98,510.64,528.974,488.673,1870734.0,511.236
2014-11-17 09:15:00,2014-11-17,7737124000.0,,151840.0,509.072,510.784,511.342,529.688,489.413,1878088.0,512.223
2014-11-17 09:30:00,2014-11-17,6811974800.0,,133416.0,509.888,510.29,510.785,529.647,489.397,1870438.0,512.652
2014-11-17 09:45:00,2014-11-17,1430914400.0,,28108.0,509.575,509.577,510.29,529.64,489.402,1873164.0,511.062
2014-11-17 10:00:00,2014-11-17,3177639200.0,,62524.0,509.171,509.991,510.062,529.638,489.392,1876902.0,510.776
2014-11-17 10:15:00,2014-11-17,2433491800.0,,47998.0,508.268,508.674,509.564,529.621,489.381,1877820.0,510.277
2014-11-17 10:45:00,2014-11-17,2971539000.0,,58584.0,507.67,509.26,509.275,529.617,489.37,1876994.0,510.258
2014-11-17 11:00:00,2014-11-17,184848200.0,,3610.0,509.141,510.14,509.26,529.601,489.367,1877816.0,510.254
2014-11-17 11:15:00,2014-11-17,542369400.0,,10678.0,508.359,509.245,509.541,529.594,489.358,1880084.0,510.14
2014-11-17 11:30:00,2014-11-17,1733906200.0,,34138.0,508.646,509.84,509.245,529.586,489.354,1880580.0,510.842
2014-11-17 13:45:00,2014-11-17,1239041000.0,,24256.0,509.247,510.248,510.854,529.597,489.36,1886332.0,510.854
2014-11-17 14:00:00,2014-11-17,446140000.0,,8778.0,509.244,509.244,509.959,529.586,489.357,1888980.0,510.246
2014-11-17 14:15:00,2014-11-17,2056605600.0,,40518.0,508.642,509.255,509.244,529.597,489.353,1879280.0,510.251
2014-11-17 14:30:00,2014-11-17,145512000.0,,2850.0,508.257,508.37,509.256,529.599,489.369,1877532.0,509.258
2014-11-17 14:45:00,2014-11-17,940699400.0,,18582.0,508.249,508.357,508.659,529.598,489.357,1880380.0,509.257
2014-11-17 15:00:00,2014-11-17,3433520000.0,,67670.0,507.638,509.238,508.235,529.578,489.334,1872182.0,510.238
2014-11-18 09:15:00,2014-11-18,18597355600.0,,372016.0,495.313,496.316,506.642,529.327,488.987,1891408.0,506.642
2014-11-18 09:30:00,2014-11-18,11820699000.0,,239560.0,492.919,495.68,496.207,529.216,488.959,1905112.0,497.573
2014-11-18 09:45:00,2014-11-18,4556751400.0,,92416.0,494.47,495.367,495.784,529.172,488.935,1911506.0,496.387
2014-11-18 10:00:00,2014-11-18,3712494400.0,,75352.0,493.85,494.448,495.475,529.158,488.919,1930804.0,496.372
2014-11-18 10:15:00,2014-11-18,3100075400.0,,62912.0,492.725,493.439,494.345,529.139,488.912,1934734.0,495.349
2014-11-18 10:45:00,2014-11-18,5657118200.0,,115316.0,490.827,492.729,492.533,529.145,488.903,1939806.0,493.442
2014-11-18 11:00:00,2014-11-18,3054355000.0,,62108.0,491.724,493.429,492.013,529.129,488.906,1954970.0,494.331
2014-11-18 11:15:00,2014-11-18,1155401000.0,,23430.0,492.427,493.419,493.607,529.117,488.897,1949736.0,493.711
2014-11-18 11:30:00,2014-11-18,700469200.0,,14270.0,492.409,492.514,492.805,529.106,488.889,1949048.0,493.697
2014-11-18 13:45:00,2014-11-18,4212571200.0,,85610.0,490.391,491.39,492.701,529.109,488.87,1950958.0,493.313
2014-11-18 14:00:00,2014-11-18,5266161200.0,,107138.0,489.154,490.256,490.487,529.076,488.843,1956820.0,491.657
2014-11-18 14:15:00,2014-11-18,4799330400.0,,97666.0,488.931,488.932,490.25,529.046,488.828,1966466.0,491.25
2014-11-18 14:30:00,2014-11-18,576219000.0,,11232.0,488.81,488.911,488.932,529.036,488.809,1964832.0,489.036
2014-11-18 14:45:00,2014-11-18,1038243600.0,,20172.0,488.864,488.979,488.971,529.088,488.863,1969330.0,488.984
2014-11-18 15:00:00,2014-11-18,7104215200.0,,144946.0,488.783,489.013,488.981,529.085,488.621,1970380.0,489.392
2014-11-19 09:15:00,2014-11-19,15454109000.0,,319890.0,481.312,482.217,486.819,518.151,467.782,1974766.0,487.384
2014-11-19 09:30:00,2014-11-19,4200750800.0,,86972.0,481.606,484.498,481.606,518.115,467.772,1966066.0,485.507
2014-11-19 09:45:00,2014-11-19,5135011000.0,,106478.0,480.534,481.913,483.889,518.101,467.692,1956902.0,484.587
2014-11-19 10:00:00,2014-11-19,2773959400.0,,57648.0,480.505,481.767,481.819,518.085,467.633,1965676.0,483.38
2014-11-19 10:15:00,2014-11-19,4985059800.0,,103880.0,476.88,478.494,481.768,518.083,467.574,1975884.0,482.381
2014-11-19 10:45:00,2014-11-19,5865164000.0,,122762.0,475.5,476.858,478.467,517.989,467.483,1967626.0,478.566
2014-11-19 11:00:00,2014-11-19,4266461000.0,,89760.0,475.349,475.45,477.381,517.943,467.434,1963338.0,477.381
2014-11-19 11:15:00,2014-11-19,5283022800.0,,111078.0,475.36,477.975,475.366,517.925,467.453,1952208.0,478.351
2014-11-19 11:30:00,2014-11-19,4191564200.0,,87814.0,476.042,477.956,477.97,517.921,467.431,1946866.0,478.97
2014-11-19 13:45:00,2014-11-19,3854137600.0,,80434.0,477.964,478.759,478.355,517.944,467.431,1947558.0,480.057
2014-11-19 14:00:00,2014-11-19,1116217000.0,,23342.0,477.046,477.748,478.442,517.935,467.44,1941254.0,479.058
2014-11-19 14:15:00,2014-11-19,2642080000.0,,55504.0,475.032,476.033,477.42,517.906,467.423,1944054.0,478.035
2014-11-19 14:30:00,2014-11-19,1387833800.0,,29218.0,475.128,476.13,475.332,517.904,467.431,1938158.0,477.043
2014-11-19 14:45:00,2014-11-19,7321430600.0,,153534.0,471.427,473.514,475.828,517.924,467.378,1948360.0,476.129
2014-11-19 15:00:00,2014-11-19,7137960200.0,,150102.0,473.513,475.447,473.814,517.87,467.391,1920268.0,476.912
2014-11-20 09:15:00,2014-11-20,7715235200.0,,161978.0,474.935,477.872,476.276,497.259,459.679,1923074.0,479.784
2014-11-20 09:30:00,2014-11-20,4504571400.0,,94092.0,477.87,479.153,478.257,497.27,459.673,1918604.0,480.8
2014-11-20 09:45:00,2014-11-20,3299601400.0,,69032.0,478.239,478.853,479.145,497.245,459.665,1895020.0,480.145
2014-11-20 10:00:00,2014-11-20,932278000.0,,19360.0,478.325,478.941,478.937,497.253,459.686,1894232.0,479.864
2014-11-20 10:15:00,2014-11-20,1238227800.0,,25936.0,477.625,478.239,479.247,497.247,459.683,1894342.0,479.858
2014-11-20 10:45:00,2014-11-20,1983922200.0,,41412.0,476.919,477.932,478.318,497.24,459.671,1891602.0,478.932
2014-11-20 11:00:00,2014-11-20,1789193200.0,,37682.0,476.737,477.961,477.941,497.269,459.694,1873890.0,478.642
2014-11-20 11:15:00,2014-11-20,104376800.0,,2176.0,477.652,477.959,478.57,497.269,459.713,1873690.0,478.654
2014-11-20 11:30:00,2014-11-20,437992200.0,,9214.0,477.652,478.349,478.261,497.271,459.714,1869850.0,478.657
2014-11-20 13:45:00,2014-11-20,1424941400.0,,29832.0,478.573,478.573,478.67,497.29,459.722,1854672.0,479.588
2014-11-20 14:00:00,2014-11-20,2598869000.0,,54488.0,477.665,478.272,478.581,497.288,459.732,1843590.0,479.188
2014-11-20 14:15:00,2014-11-20,1631113400.0,,33868.0,477.977,479.53,478.582,497.287,459.683,1848842.0,480.535
2014-11-20 14:30:00,2014-11-20,190719000.0,,3972.0,478.301,478.693,478.613,497.232,459.679,1847944.0,479.613
2014-11-20 14:45:00,2014-11-20,1382990400.0,,28998.0,477.307,477.616,479.297,497.237,459.674,1835316.0,479.52
2014-11-20 15:00:00,2014-11-20,2328075400.0,,48924.0,476.281,476.968,478.223,497.236,459.678,1821854.0,478.308
2014-11-21 09:15:00,2014-11-21,9983323000.0,,211292.0,471.743,474.699,474.197,496.266,458.691,1857256.0,475.926
2014-11-21 09:30:00,2014-11-21,2653045000.0,,56110.0,473.136,473.806,474.699,496.238,458.657,1853360.0,475.083
2014-11-21 09:45:00,2014-11-21,3373994000.0,,71440.0,471.623,472.626,473.725,496.192,458.634,1858874.0,474.726
2014-11-21 10:00:00,2014-11-21,7941331000.0,,168796.0,468.205,468.809,472.021,496.2,458.642,1875918.0,473.711
2014-11-21 10:15:00,2014-11-21,4993559600.0,,106726.0,466.959,469.56,468.285,496.195,458.64,1894144.0,469.871
2014-11-21 10:45:00,2014-11-21,1771023600.0,,37430.0,467.626,468.702,468.952,496.176,458.624,1903318.0,469.559
2014-11-21 11:00:00,2014-11-21,1206181400.0,,25766.0,468.092,469.856,468.092,496.169,458.622,1906926.0,469.947
2014-11-21 11:15:00,2014-11-21,6772389400.0,,144346.0,468.939,469.929,468.939,496.163,458.613,1910332.0,472.171
2014-11-21 11:30:00,2014-11-21,1878321000.0,,40070.0,468.935,469.639,470.849,496.172,458.612,1904594.0,470.859
2014-11-21 13:45:00,2014-11-21,2498516000.0,,53174.0,469.949,471.269,470.029,496.185,458.632,1902448.0,471.965
2014-11-21 14:00:00,2014-11-21,5484558600.0,,116102.0,471.049,473.017,471.347,496.23,458.638,1904894.0,474.326
2014-11-21 14:15:00,2014-11-21,3985823200.0,,84228.0,472.406,474.936,473.325,496.243,458.678,1907096.0,476.326
2014-11-21 14:30:00,2014-11-21,2911744600.0,,61594.0,472.087,472.701,475.013,496.224,458.67,1904418.0,475.32
2014-11-21 14:45:00,2014-11-21,3027361400.0,,64016.0,472.006,473.92,473.008,496.22,458.666,1911612.0,475.533
2014-11-21 15:00:00,2014-11-21,6666285000.0,,139902.0,473.841,476.305,474.531,496.238,458.665,1873256.0,477.623
2014-11-24 09:15:00,2014-11-24,16878004600.0,,351816.0,477.965,479.586,482.024,490.066,453.715,1922782.0,482.59
2014-11-24 09:30:00,2014-11-24,4636047000.0,,97254.0,475.886,475.965,480.511,490.057,453.728,1936870.0,480.511
2014-11-24 09:45:00,2014-11-24,3245413600.0,,68296.0,474.95,475.57,476.502,490.045,453.715,1956548.0,477.582
2014-11-24 10:00:00,2014-11-24,3065927200.0,,64602.0,474.948,475.946,475.569,490.029,453.711,1954224.0,476.569
2014-11-24 10:15:00,2014-11-24,530129200.0,,11190.0,475.721,475.943,475.722,490.027,453.708,1955150.0,476.947
2014-11-24 10:45:00,2014-11-24,430470600.0,,9050.0,475.873,476.257,475.944,490.032,453.709,1952870.0,476.875
2014-11-24 11:00:00,2014-11-24,2068871600.0,,43446.0,475.954,477.875,476.257,490.033,453.718,1961966.0,478.797
2014-11-24 11:15:00,2014-11-24,2499377600.0,,52644.0,475.337,477.185,477.875,490.039,453.717,1947670.0,477.875
2014-11-24 11:30:00,2014-11-24,1172210400.0,,24684.0,475.882,476.186,476.567,490.041,453.721,1947218.0,477.88
2014-11-24 13:45:00,2014-11-24,2518346000.0,,53084.0,475.046,475.966,476.884,490.05,453.726,1949170.0,477.505
2014-11-24 14:00:00,2014-11-24,4016961000.0,,84910.0,473.729,475.952,475.966,490.045,453.713,1959984.0,475.966
2014-11-24 14:15:00,2014-11-24,2571930400.0,,54398.0,473.724,474.029,476.265,490.046,453.713,1953806.0,476.583
2014-11-24 14:30:00,2014-11-24,2843074200.0,,60178.0,472.799,473.184,474.025,490.03,453.71,1951896.0,474.724
2014-11-24 14:45:00,2014-11-24,2269352200.0,,48254.0,471.216,471.294,472.876,490.026,453.674,1952548.0,473.797
2014-11-24 15:00:00,2014-11-24,4019220400.0,,85402.0,470.298,470.753,471.294,489.991,453.662,1931672.0,472.674
2014-11-25 09:15:00,2014-11-25,15726609200.0,,339122.0,462.03,465.68,468.984,495.073,457.414,1930780.0,468.984
2014-11-25 09:30:00,2014-11-25,3616662000.0,,78136.0,463.759,465.382,465.068,495.075,457.509,1918938.0,466.683
2014-11-25 09:45:00,2014-11-25,3008718600.0,,64688.0,462.764,463.689,465.382,495.075,457.511,1918728.0,465.762
2014-11-25 10:00:00,2014-11-25,1796349400.0,,38884.0,462.77,464.072,463.691,495.075,457.511,1913540.0,464.991
2014-11-25 10:15:00,2014-11-25,3333236400.0,,72104.0,462.125,463.378,464.07,495.075,457.499,1909942.0,464.77
2014-11-25 10:45:00,2014-11-25,924734600.0,,19894.0,462.753,464.576,463.68,495.065,457.488,1911130.0,464.655
2014-11-25 11:00:00,2014-11-25,3116955200.0,,66850.0,462.326,462.407,464.573,495.038,457.462,1920056.0,465.47
2014-11-25 11:15:00,2014-11-25,2097676400.0,,45048.0,462.348,464.792,462.413,495.053,457.48,1925522.0,465.417
2014-11-25 11:30:00,2014-11-25,3182783000.0,,68814.0,461.426,463.35,465.433,495.059,457.491,1910526.0,465.433
2014-11-25 13:45:00,2014-11-25,2430191600.0,,52608.0,462.729,465.371,462.806,495.074,457.492,1906824.0,465.371
2014-11-25 14:00:00,2014-11-25,2148904200.0,,46540.0,462.467,462.842,465.383,495.093,457.523,1891300.0,465.383
2014-11-25 14:15:00,2014-11-25,2582234400.0,,56014.0,460.564,462.187,463.466,495.108,457.528,1887188.0,463.546
2014-11-25 14:30:00,2014-11-25,10776546200.0,,233212.0,459.564,463.698,462.191,495.115,457.526,1895028.0,465.422
2014-11-25 14:45:00,2014-11-25,4436876600.0,,95876.0,462.997,463.943,462.997,495.115,457.526,1870088.0,465.939
2014-11-25 15:00:00,2014-11-25,7765821600.0,,167084.0,463.319,466.929,463.943,495.138,457.529,1850812.0,467.299
2014-11-26 09:15:00,2014-11-26,13751742200.0,,295910.0,460.735,462.426,463.837,482.066,445.707,1873206.0,466.556
2014-11-26 09:30:00,2014-11-26,17662898400.0,,379006.0,462.048,465.913,462.673,482.06,445.723,1879592.0,469.212
2014-11-26 09:45:00,2014-11-26,2858051200.0,,60966.0,464.629,464.999,466.622,482.085,445.745,1880884.0,466.914
2014-11-26 10:00:00,2014-11-26,4580779800.0,,98558.0,461.502,461.502,464.709,482.166,445.777,1887482.0,465.709
2014-11-26 10:15:00,2014-11-26,4807906600.0,,103968.0,461.13,462.567,462.492,482.155,445.825,1881670.0,463.277
2014-11-26 10:45:00,2014-11-26,490516200.0,,10634.0,461.988,462.832,463.196,482.152,445.826,1876590.0,463.204
2014-11-26 11:00:00,2014-11-26,1192615200.0,,25788.0,461.282,462.832,462.204,482.152,445.833,1878758.0,463.281
2014-11-26 11:15:00,2014-11-26,1625048000.0,,35054.0,461.124,462.13,463.125,482.16,445.834,1870630.0,463.125
2014-11-26 11:30:00,2014-11-26,3734333400.0,,80864.0,461.059,461.354,462.208,482.176,445.842,1863330.0,462.462
2014-11-26 13:45:00,2014-11-26,2714922000.0,,58658.0,460.997,463.077,461.077,482.207,445.874,1867138.0,463.448
2014-11-26 14:00:00,2014-11-26,1763190600.0,,38040.0,461.452,461.823,462.451,482.216,445.875,1870262.0,463.375
2014-11-26 14:15:00,2014-11-26,1194068200.0,,25856.0,461.53,462.453,461.823,482.2,445.875,1864232.0,463.158
2014-11-26 14:30:00,2014-11-26,2940415200.0,,63512.0,461.613,463.509,461.826,482.2,445.852,1858468.0,464.513
2014-11-26 14:45:00,2014-11-26,1553505000.0,,33446.0,462.507,463.586,463.506,482.179,445.848,1859194.0,463.89
2014-11-26 15:00:00,2014-11-26,18592813200.0,,401806.0,459.329,467.417,463.504,482.203,445.837,1775800.0,468.026
2014-11-27 09:15:00,2014-11-27,19961058400.0,,423398.0,468.665,473.121,469.176,481.568,445.138,1796922.0,475.089
2014-11-27 09:30:00,2014-11-27,2188657800.0,,46342.0,472.125,472.757,473.124,481.576,445.242,1795736.0,474.128
2014-11-27 09:45:00,2014-11-27,4992781600.0,,105354.0,472.216,474.219,472.842,481.598,445.251,1802768.0,475.221
