index,trading_date,total_turnover,low,limit_down,limit_up,high,basis_spread,volume,close,open,open_interest
2013-02-26 15:00:00,2013-02-26,11035844000.0,24100.0,23990.0,25475.0,24380.0,,45576.0,24155.0,24365.0,112292.0
2013-02-27 09:15:00,2013-02-27,12271529900.0,24250.0,23700.0,25165.0,24570.0,,50220.0,24560.0,24285.0,115288.0
2013-02-27 09:30:00,2013-02-27,6827728000.0,24480.0,23700.0,25165.0,24610.0,,27804.0,24555.0,24555.0,116116.0
2013-02-27 09:45:00,2013-02-27,3260554600.0,24510.0,23700.0,25165.0,24575.0,,13282.0,24535.0,24555.0,118056.0
2013-02-27 10:00:00,2013-02-27,4331425700.0,24450.0,23700.0,25165.0,24555.0,,17676.0,24475.0,24540.0,119210.0
2013-02-27 10:15:00,2013-02-27,5564022900.0,24350.0,23700.0,25165.0,24480.0,,22802.0,24370.0,24470.0,121294.0
2013-02-27 10:45:00,2013-02-27,4536436600.0,24320.0,23700.0,25165.0,24435.0,,18612.0,24400.0,24370.0,123394.0
2013-02-27 11:00:00,2013-02-27,3911710200.0,24360.0,23700.0,25165.0,24475.0,,16024.0,24440.0,24405.0,124572.0
2013-02-27 11:15:00,2013-02-27,4729911100.0,24430.0,23700.0,25165.0,24545.0,,19316.0,24455.0,24445.0,124386.0
2013-02-27 11:30:00,2013-02-27,3215991300.0,24395.0,23700.0,25165.0,24465.0,,13166.0,24430.0,24455.0,124518.0
2013-02-27 13:45:00,2013-02-27,4087156400.0,24415.0,23700.0,25165.0,24560.0,,16688.0,24560.0,24425.0,123798.0
2013-02-27 14:00:00,2013-02-27,3936154700.0,24470.0,23700.0,25165.0,24570.0,,16050.0,24485.0,24555.0,124174.0
2013-02-27 14:15:00,2013-02-27,4000186100.0,24455.0,23700.0,25165.0,24555.0,,16326.0,24505.0,24490.0,123740.0
2013-02-27 14:30:00,2013-02-27,4153284700.0,24465.0,23700.0,25165.0,24560.0,,16944.0,24510.0,24510.0,124100.0
2013-02-27 14:45:00,2013-02-27,3930736800.0,24450.0,23700.0,25165.0,24560.0,,16040.0,24535.0,24510.0,124496.0
2013-02-27 15:00:00,2013-02-27,7504756800.0,24510.0,23700.0,25165.0,24625.0,,30560.0,24515.0,24530.0,117840.0
2013-02-28 09:15:00,2013-02-28,11177803800.0,24730.0,23745.0,25210.0,24855.0,,45070.0,24790.0,24745.0,118332.0
2013-02-28 09:30:00,2013-02-28,3543029000.0,24770.0,23745.0,25210.0,24825.0,,14288.0,24810.0,24790.0,119640.0
2013-02-28 09:45:00,2013-02-28,4309577200.0,24720.0,23745.0,25210.0,24825.0,,17404.0,24725.0,24810.0,120386.0
2013-02-28 10:00:00,2013-02-28,4751078500.0,24645.0,23745.0,25210.0,24735.0,,19250.0,24670.0,24725.0,124032.0
2013-02-28 10:15:00,2013-02-28,2496029000.0,24635.0,23745.0,25210.0,24720.0,,10112.0,24695.0,24670.0,124246.0
2013-02-28 10:45:00,2013-02-28,2021220500.0,24650.0,23745.0,25210.0,24715.0,,8188.0,24675.0,24695.0,124180.0
2013-02-28 11:00:00,2013-02-28,3654874400.0,24590.0,23745.0,25210.0,24680.0,,14844.0,24610.0,24680.0,127634.0
2013-02-28 11:15:00,2013-02-28,3810920200.0,24525.0,23745.0,25210.0,24620.0,,15506.0,24530.0,24605.0,129392.0
2013-02-28 11:30:00,2013-02-28,3930634900.0,24475.0,23745.0,25210.0,24565.0,,16024.0,24555.0,24525.0,129996.0
2013-02-28 13:45:00,2013-02-28,7786948400.0,24605.0,23745.0,25210.0,24755.0,,31568.0,24625.0,24705.0,129188.0
2013-02-28 14:00:00,2013-02-28,2599986000.0,24625.0,23745.0,25210.0,24660.0,,10552.0,24650.0,24625.0,128606.0
2013-02-28 14:15:00,2013-02-28,2700824100.0,24625.0,23745.0,25210.0,24680.0,,10954.0,24670.0,24650.0,127706.0
2013-02-28 14:30:00,2013-02-28,3553701900.0,24615.0,23745.0,25210.0,24740.0,,14404.0,24735.0,24675.0,125742.0
2013-02-28 14:45:00,2013-02-28,3596326300.0,24680.0,23745.0,25210.0,24755.0,,14548.0,24695.0,24730.0,124800.0
2013-02-28 15:00:00,2013-02-28,4252190200.0,24675.0,23745.0,25210.0,24730.0,,17212.0,24710.0,24695.0,120042.0
2013-03-01 09:15:00,2013-03-01,11216795700.0,24325.0,23945.0,25430.0,24515.0,,45932.0,24405.0,24505.0,124326.0
2013-03-01 09:30:00,2013-03-01,3675564900.0,24335.0,23945.0,25430.0,24430.0,,15078.0,24375.0,24400.0,125690.0
2013-03-01 09:45:00,2013-03-01,6980233600.0,24260.0,23945.0,25430.0,24440.0,,28672.0,24285.0,24375.0,131046.0
2013-03-01 10:00:00,2013-03-01,8788656200.0,24130.0,23945.0,25430.0,24330.0,,36294.0,24215.0,24280.0,135194.0
2013-03-01 10:15:00,2013-03-01,3750609100.0,24180.0,23945.0,25430.0,24280.0,,15474.0,24270.0,24215.0,133026.0
2013-03-01 10:45:00,2013-03-01,2849365600.0,24185.0,23945.0,25430.0,24280.0,,11762.0,24225.0,24280.0,135256.0
2013-03-01 11:00:00,2013-03-01,6057317200.0,24065.0,23945.0,25430.0,24230.0,,25104.0,24125.0,24225.0,138274.0
2013-03-01 11:15:00,2013-03-01,5481916400.0,24010.0,23945.0,25430.0,24150.0,,22780.0,24030.0,24125.0,139534.0
2013-03-01 11:30:00,2013-03-01,18926991600.0,23555.0,23945.0,25430.0,24025.0,,79564.0,23765.0,24025.0,133578.0
2013-03-01 13:45:00,2013-03-01,5640866100.0,23665.0,23945.0,25430.0,23825.0,,23744.0,23815.0,23705.0,132792.0
2013-03-01 14:00:00,2013-03-01,4701109500.0,23750.0,23945.0,25430.0,23880.0,,19746.0,23755.0,23815.0,133286.0
2013-03-01 14:15:00,2013-03-01,5527301000.0,23710.0,23945.0,25430.0,23850.0,,23240.0,23765.0,23760.0,134510.0
2013-03-01 14:30:00,2013-03-01,2697364700.0,23760.0,23945.0,25430.0,23835.0,,11330.0,23825.0,23765.0,135432.0
2013-03-01 14:45:00,2013-03-01,5625132600.0,23800.0,23945.0,25430.0,23915.0,,23578.0,23905.0,23830.0,132346.0
2013-03-01 15:00:00,2013-03-01,10271028600.0,23900.0,23945.0,25430.0,24045.0,,42836.0,23965.0,23910.0,123866.0
2013-03-04 09:15:00,2013-03-04,15753419200.0,23760.0,23310.0,24755.0,24110.0,,65660.0,23980.0,24050.0,128896.0
2013-03-04 09:30:00,2013-03-04,5675777500.0,23855.0,23310.0,24755.0,24045.0,,23696.0,23875.0,23980.0,128982.0
2013-03-04 09:45:00,2013-03-04,7975959400.0,23765.0,23310.0,24755.0,23940.0,,33434.0,23920.0,23895.0,129358.0
2013-03-04 10:00:00,2013-03-04,4000046100.0,23885.0,23310.0,24755.0,23965.0,,16718.0,23925.0,23915.0,129824.0
2013-03-04 10:15:00,2013-03-04,3758387400.0,23815.0,23310.0,24755.0,23925.0,,15748.0,23815.0,23925.0,130788.0
2013-03-04 10:45:00,2013-03-04,4785552400.0,23730.0,23310.0,24755.0,23915.0,,20068.0,23860.0,23815.0,131314.0
2013-03-04 11:00:00,2013-03-04,3717745500.0,23790.0,23310.0,24755.0,23875.0,,15598.0,23840.0,23860.0,132280.0
2013-03-04 11:15:00,2013-03-04,2982445300.0,23805.0,23310.0,24755.0,23885.0,,12510.0,23840.0,23840.0,133466.0
2013-03-04 11:30:00,2013-03-04,3602231900.0,23790.0,23310.0,24755.0,23865.0,,15116.0,23860.0,23840.0,131428.0
2013-03-04 13:45:00,2013-03-04,6422550600.0,23725.0,23310.0,24755.0,23890.0,,26996.0,23795.0,23880.0,135000.0
2013-03-04 14:00:00,2013-03-04,3059478300.0,23795.0,23310.0,24755.0,23860.0,,12844.0,23845.0,23795.0,134976.0
2013-03-04 14:15:00,2013-03-04,6161880100.0,23825.0,23310.0,24755.0,23955.0,,25778.0,23905.0,23845.0,138008.0
2013-03-04 14:30:00,2013-03-04,4401415900.0,23860.0,23310.0,24755.0,23980.0,,18406.0,23965.0,23905.0,136756.0
2013-03-04 14:45:00,2013-03-04,4923312500.0,23865.0,23310.0,24755.0,23995.0,,20572.0,23890.0,23960.0,136164.0
2013-03-04 15:00:00,2013-03-04,5983370900.0,23885.0,23310.0,24755.0,24015.0,,24982.0,23935.0,23885.0,129884.0
2013-03-05 09:15:00,2013-03-05,13203347700.0,24095.0,23180.0,24615.0,24280.0,,54558.0,24225.0,24095.0,131712.0
2013-03-05 09:30:00,2013-03-05,5068527300.0,24220.0,23180.0,24615.0,24315.0,,20886.0,24275.0,24220.0,133182.0
2013-03-05 09:45:00,2013-03-05,2915767900.0,24240.0,23180.0,24615.0,24285.0,,12020.0,24265.0,24275.0,133686.0
2013-03-05 10:00:00,2013-03-05,6060464300.0,24230.0,23180.0,24615.0,24370.0,,24934.0,24350.0,24270.0,132698.0
2013-03-05 10:15:00,2013-03-05,6568674700.0,24285.0,23180.0,24615.0,24390.0,,26986.0,24295.0,24350.0,127958.0
2013-03-05 10:45:00,2013-03-05,6838122800.0,24195.0,23180.0,24615.0,24325.0,,28192.0,24225.0,24305.0,131408.0
2013-03-05 11:00:00,2013-03-05,3945379300.0,24205.0,23180.0,24615.0,24305.0,,16266.0,24255.0,24225.0,131658.0
2013-03-05 11:15:00,2013-03-05,2000904800.0,24235.0,23180.0,24615.0,24295.0,,8246.0,24275.0,24260.0,131038.0
2013-03-05 11:30:00,2013-03-05,2406758800.0,24265.0,23180.0,24615.0,24315.0,,9908.0,24305.0,24275.0,130066.0
2013-03-05 13:45:00,2013-03-05,2959506100.0,24245.0,23180.0,24615.0,24320.0,,12188.0,24285.0,24295.0,131408.0
2013-03-05 14:00:00,2013-03-05,2832752400.0,24280.0,23180.0,24615.0,24345.0,,11646.0,24340.0,24285.0,132710.0
2013-03-05 14:15:00,2013-03-05,2780723900.0,24275.0,23180.0,24615.0,24355.0,,11438.0,24320.0,24340.0,132808.0
2013-03-05 14:30:00,2013-03-05,2613464100.0,24270.0,23180.0,24615.0,24330.0,,10758.0,24295.0,24315.0,133726.0
2013-03-05 14:45:00,2013-03-05,3646463500.0,24260.0,23180.0,24615.0,24350.0,,15002.0,24300.0,24295.0,132332.0
2013-03-05 15:00:00,2013-03-05,3778329800.0,24285.0,23180.0,24615.0,24330.0,,15548.0,24300.0,24305.0,127848.0
2013-03-06 09:15:00,2013-03-06,9212302400.0,24330.0,23540.0,24995.0,24450.0,,37764.0,24425.0,24380.0,131142.0
2013-03-06 09:30:00,2013-03-06,8561929600.0,24205.0,23540.0,24995.0,24430.0,,35208.0,24240.0,24425.0,135964.0
2013-03-06 09:45:00,2013-03-06,7989948600.0,24125.0,23540.0,24995.0,24255.0,,33012.0,24180.0,24245.0,139830.0
2013-03-06 10:00:00,2013-03-06,4838643500.0,24145.0,23540.0,24995.0,24240.0,,20004.0,24230.0,24180.0,141240.0
2013-03-06 10:15:00,2013-03-06,7253540100.0,24055.0,23540.0,24995.0,24230.0,,30058.0,24075.0,24220.0,144648.0
2013-03-06 10:45:00,2013-03-06,6173418900.0,24030.0,23540.0,24995.0,24135.0,,25630.0,24110.0,24075.0,147248.0
2013-03-06 11:00:00,2013-03-06,8973942000.0,23955.0,23540.0,24995.0,24140.0,,37294.0,24110.0,24100.0,148624.0
2013-03-06 11:15:00,2013-03-06,2433306800.0,24040.0,23540.0,24995.0,24120.0,,10102.0,24065.0,24100.0,148194.0
2013-03-06 11:30:00,2013-03-06,3656338900.0,24020.0,23540.0,24995.0,24115.0,,15188.0,24080.0,24075.0,147904.0
2013-03-06 13:45:00,2013-03-06,6665592000.0,24035.0,23540.0,24995.0,24225.0,,27608.0,24220.0,24090.0,142598.0
2013-03-06 14:00:00,2013-03-06,5624931400.0,24185.0,23540.0,24995.0,24250.0,,23224.0,24230.0,24215.0,140328.0
2013-03-06 14:15:00,2013-03-06,5233116800.0,24210.0,23540.0,24995.0,24280.0,,21580.0,24245.0,24230.0,139926.0
2013-03-06 14:30:00,2013-03-06,3016239300.0,24215.0,23540.0,24995.0,24275.0,,12442.0,24260.0,24250.0,140128.0
2013-03-06 14:45:00,2013-03-06,2073802900.0,24225.0,23540.0,24995.0,24265.0,,8554.0,24225.0,24260.0,139076.0
2013-03-06 15:00:00,2013-03-06,8049238800.0,24085.0,23540.0,24995.0,24235.0,,33328.0,24120.0,24225.0,130938.0
2013-03-07 09:15:00,2013-03-07,9970081600.0,24080.0,23460.0,24915.0,24235.0,,41256.0,24085.0,24205.0,136208.0
2013-03-07 09:30:00,2013-03-07,6641513800.0,24035.0,23460.0,24915.0,24130.0,,27578.0,24080.0,24080.0,138948.0
2013-03-07 09:45:00,2013-03-07,3871788600.0,24040.0,23460.0,24915.0,24120.0,,16074.0,24115.0,24080.0,139068.0
2013-03-07 10:00:00,2013-03-07,3478300800.0,24075.0,23460.0,24915.0,24150.0,,14420.0,24090.0,24115.0,138960.0
2013-03-07 10:15:00,2013-03-07,4407268800.0,24020.0,23460.0,24915.0,24115.0,,18312.0,24035.0,24090.0,142012.0
2013-03-07 10:45:00,2013-03-07,5846203700.0,23985.0,23460.0,24915.0,24115.0,,24308.0,24090.0,24040.0,143218.0
2013-03-07 11:00:00,2013-03-07,2102888700.0,24070.0,23460.0,24915.0,24110.0,,8730.0,24075.0,24090.0,143474.0
2013-03-07 11:15:00,2013-03-07,2316581000.0,24045.0,23460.0,24915.0,24100.0,,9624.0,24100.0,24080.0,143348.0
2013-03-07 11:30:00,2013-03-07,4001455200.0,23990.0,23460.0,24915.0,24110.0,,16642.0,24035.0,24100.0,142948.0
2013-03-07 13:45:00,2013-03-07,8903695700.0,23850.0,23460.0,24915.0,24045.0,,37222.0,23905.0,24010.0,146866.0
2013-03-07 14:00:00,2013-03-07,4390609400.0,23860.0,23460.0,24915.0,23945.0,,18364.0,23920.0,23905.0,146326.0
2013-03-07 14:15:00,2013-03-07,4337587100.0,23910.0,23460.0,24915.0,24010.0,,18110.0,23995.0,23920.0,144880.0
2013-03-07 14:30:00,2013-03-07,2609673300.0,23950.0,23460.0,24915.0,23995.0,,10886.0,23975.0,23995.0,145046.0
2013-03-07 14:45:00,2013-03-07,2453699500.0,23935.0,23460.0,24915.0,23985.0,,10240.0,23980.0,23975.0,144362.0
2013-03-07 15:00:00,2013-03-07,5979488700.0,23915.0,23460.0,24915.0,24020.0,,24944.0,23920.0,23975.0,138024.0
2013-03-08 09:15:00,2013-03-08,9711200100.0,24000.0,23305.0,24750.0,24140.0,,40360.0,24005.0,24095.0,146120.0
2013-03-08 09:30:00,2013-03-08,5281634200.0,23930.0,23305.0,24750.0,24050.0,,22020.0,23935.0,24005.0,149982.0
2013-03-08 09:45:00,2013-03-08,7856285300.0,23825.0,23305.0,24750.0,23955.0,,32896.0,23895.0,23935.0,154198.0
2013-03-08 10:00:00,2013-03-08,3059173300.0,23840.0,23305.0,24750.0,23915.0,,12814.0,23840.0,23900.0,155410.0
2013-03-08 10:15:00,2013-03-08,3688525400.0,23830.0,23305.0,24750.0,23915.0,,15448.0,23870.0,23840.0,154308.0
2013-03-08 10:45:00,2013-03-08,5528600000.0,23785.0,23305.0,24750.0,23890.0,,23196.0,23840.0,23880.0,154792.0
2013-03-08 11:00:00,2013-03-08,3799117000.0,23830.0,23305.0,24750.0,23910.0,,15908.0,23885.0,23845.0,153726.0
2013-03-08 11:15:00,2013-03-08,8521036700.0,23875.0,23305.0,24750.0,24030.0,,35538.0,23975.0,23890.0,151276.0
2013-03-08 11:30:00,2013-03-08,9744316000.0,23980.0,23305.0,24750.0,24150.0,,40456.0,24120.0,23980.0,147418.0
2013-03-08 13:45:00,2013-03-08,5284670100.0,24035.0,23305.0,24750.0,24145.0,,21946.0,24065.0,24130.0,147764.0
2013-03-08 14:00:00,2013-03-08,2101349600.0,24050.0,23305.0,24750.0,24095.0,,8730.0,24090.0,24065.0,147814.0
2013-03-08 14:15:00,2013-03-08,2258570400.0,24070.0,23305.0,24750.0,24110.0,,9376.0,24085.0,24095.0,146886.0
2013-03-08 14:30:00,2013-03-08,7043473700.0,24085.0,23305.0,24750.0,24175.0,,29184.0,24095.0,24085.0,146078.0
2013-03-08 14:45:00,2013-03-08,4229896300.0,24095.0,23305.0,24750.0,24185.0,,17514.0,24150.0,24100.0,146042.0
2013-03-08 15:00:00,2013-03-08,6428697100.0,24095.0,23305.0,24750.0,24165.0,,26644.0,24150.0,24155.0,138058.0
2013-03-11 09:15:00,2013-03-11,11916328400.0,24200.0,23285.0,24730.0,24330.0,,49112.0,24270.0,24220.0,140076.0
2013-03-11 09:30:00,2013-03-11,4621696600.0,24210.0,23285.0,24730.0,24280.0,,19066.0,24225.0,24265.0,140796.0
2013-03-11 09:45:00,2013-03-11,8865477900.0,24005.0,23285.0,24730.0,24240.0,,36770.0,24100.0,24230.0,142802.0
2013-03-11 10:00:00,2013-03-11,3538481800.0,24060.0,23285.0,24730.0,24150.0,,14676.0,24140.0,24100.0,143646.0
2013-03-11 10:15:00,2013-03-11,5271233500.0,24135.0,23285.0,24730.0,24245.0,,21786.0,24200.0,24140.0,142228.0
2013-03-11 10:45:00,2013-03-11,4249505400.0,24180.0,23285.0,24730.0,24280.0,,17526.0,24235.0,24205.0,142714.0
2013-03-11 11:00:00,2013-03-11,2448895100.0,24185.0,23285.0,24730.0,24250.0,,10116.0,24195.0,24240.0,142050.0
2013-03-11 11:15:00,2013-03-11,2191222500.0,24165.0,23285.0,24730.0,24235.0,,9054.0,24200.0,24200.0,142432.0
2013-03-11 11:30:00,2013-03-11,2099787800.0,24155.0,23285.0,24730.0,24205.0,,8684.0,24195.0,24200.0,141386.0
2013-03-11 13:45:00,2013-03-11,3952355600.0,24120.0,23285.0,24730.0,24205.0,,16360.0,24170.0,24150.0,140006.0
2013-03-11 14:00:00,2013-03-11,2210132500.0,24150.0,23285.0,24730.0,24215.0,,9138.0,24165.0,24170.0,140008.0
2013-03-11 14:15:00,2013-03-11,1988003700.0,24145.0,23285.0,24730.0,24210.0,,8220.0,24185.0,24155.0,140756.0
2013-03-11 14:30:00,2013-03-11,2325086100.0,24130.0,23285.0,24730.0,24190.0,,9624.0,24145.0,24185.0,140060.0
2013-03-11 14:45:00,2013-03-11,3512584400.0,24090.0,23285.0,24730.0,24160.0,,14562.0,24120.0,24145.0,139760.0
2013-03-11 15:00:00,2013-03-11,7084493600.0,23965.0,23285.0,24730.0,24145.0,,29458.0,23995.0,24115.0,136862.0
2013-03-12 09:15:00,2013-03-12,12885963400.0,23875.0,23440.0,24895.0,24070.0,,53752.0,23880.0,24045.0,146066.0
2013-03-12 09:30:00,2013-03-12,12911367000.0,23700.0,23440.0,24895.0,23885.0,,54258.0,23710.0,23880.0,160494.0
2013-03-12 09:45:00,2013-03-12,12851972000.0,23590.0,23440.0,24895.0,23780.0,,54252.0,23755.0,23705.0,164278.0
2013-03-12 10:00:00,2013-03-12,4873492100.0,23665.0,23440.0,24895.0,23770.0,,20550.0,23675.0,23750.0,166428.0
2013-03-12 10:15:00,2013-03-12,5112323500.0,23645.0,23440.0,24895.0,23745.0,,21572.0,23730.0,23675.0,167274.0
2013-03-12 10:45:00,2013-03-12,4007884400.0,23625.0,23440.0,24895.0,23735.0,,16928.0,23665.0,23730.0,169532.0
2013-03-12 11:00:00,2013-03-12,5216569300.0,23565.0,23440.0,24895.0,23690.0,,22080.0,23605.0,23665.0,171806.0
2013-03-12 11:15:00,2013-03-12,11469305800.0,23495.0,23440.0,24895.0,23675.0,,48658.0,23605.0,23600.0,171190.0
2013-03-12 11:30:00,2013-03-12,5270690100.0,23485.0,23440.0,24895.0,23635.0,,22368.0,23500.0,23610.0,169064.0
2013-03-12 13:45:00,2013-03-12,10033550600.0,23370.0,23440.0,24895.0,23495.0,,42800.0,23445.0,23445.0,169646.0
2013-03-12 14:00:00,2013-03-12,7970544300.0,23300.0,23440.0,24895.0,23465.0,,34078.0,23330.0,23440.0,173056.0
2013-03-12 14:15:00,2013-03-12,6186854100.0,23275.0,23440.0,24895.0,23395.0,,26498.0,23345.0,23320.0,171300.0
2013-03-12 14:30:00,2013-03-12,4681376800.0,23340.0,23440.0,24895.0,23430.0,,20020.0,23360.0,23340.0,170700.0
2013-03-12 14:45:00,2013-03-12,7574379900.0,23230.0,23440.0,24895.0,23385.0,,32504.0,23310.0,23365.0,171034.0
2013-03-12 15:00:00,2013-03-12,8499523200.0,23220.0,23440.0,24895.0,23355.0,,36524.0,23240.0,23315.0,164466.0
2013-03-13 09:15:00,2013-03-13,12705134900.0,23140.0,22875.0,24290.0,23315.0,,54740.0,23150.0,23315.0,171994.0
2013-03-13 09:30:00,2013-03-13,11110443700.0,23065.0,22875.0,24290.0,23275.0,,47988.0,23220.0,23145.0,172786.0
2013-03-13 09:45:00,2013-03-13,5899635900.0,23130.0,22875.0,24290.0,23270.0,,25432.0,23140.0,23220.0,173862.0
2013-03-13 10:00:00,2013-03-13,4008825400.0,23105.0,22875.0,24290.0,23205.0,,17316.0,23205.0,23140.0,174022.0
2013-03-13 10:15:00,2013-03-13,8456151400.0,23190.0,22875.0,24290.0,23375.0,,36336.0,23315.0,23205.0,168924.0
2013-03-13 10:45:00,2013-03-13,5405000900.0,23175.0,22875.0,24290.0,23320.0,,23248.0,23215.0,23320.0,169600.0
2013-03-13 11:00:00,2013-03-13,2880155600.0,23195.0,22875.0,24290.0,23285.0,,12392.0,23245.0,23210.0,169510.0
2013-03-13 11:15:00,2013-03-13,3309784700.0,23245.0,22875.0,24290.0,23305.0,,14216.0,23275.0,23250.0,168386.0
2013-03-13 11:30:00,2013-03-13,3298542200.0,23220.0,22875.0,24290.0,23290.0,,14190.0,23240.0,23280.0,166768.0
2013-03-13 13:45:00,2013-03-13,10836852600.0,23040.0,22875.0,24290.0,23210.0,,46890.0,23080.0,23205.0,172458.0
2013-03-13 14:00:00,2013-03-13,10222662900.0,22915.0,22875.0,24290.0,23075.0,,44448.0,23030.0,23075.0,173542.0
2013-03-13 14:15:00,2013-03-13,3490662100.0,22970.0,22875.0,24290.0,23045.0,,15176.0,23010.0,23020.0,173420.0
2013-03-13 14:30:00,2013-03-13,4604581600.0,22920.0,22875.0,24290.0,23030.0,,20050.0,22965.0,23010.0,173692.0
2013-03-13 14:45:00,2013-03-13,6499646400.0,22860.0,22875.0,24290.0,22985.0,,28360.0,22885.0,22955.0,172898.0
2013-03-13 15:00:00,2013-03-13,8409050900.0,22805.0,22875.0,24290.0,22915.0,,36792.0,22840.0,22885.0,169394.0
2013-03-14 09:15:00,2013-03-14,15473315600.0,22420.0,22415.0,23800.0,22680.0,,68688.0,22505.0,22680.0,175010.0
2013-03-14 09:30:00,2013-03-14,8301497000.0,22465.0,22415.0,23800.0,22605.0,,36838.0,22470.0,22500.0,172738.0
2013-03-14 09:45:00,2013-03-14,7540970700.0,22405.0,22415.0,23800.0,22600.0,,33514.0,22595.0,22470.0,170880.0
2013-03-14 10:00:00,2013-03-14,10076634000.0,22550.0,22415.0,23800.0,22755.0,,44446.0,22615.0,22600.0,166508.0
2013-03-14 10:15:00,2013-03-14,3678872500.0,22560.0,22415.0,23800.0,22660.0,,16274.0,22640.0,22610.0,167680.0
2013-03-14 10:45:00,2013-03-14,6358967300.0,22635.0,22415.0,23800.0,22790.0,,27994.0,22730.0,22650.0,166610.0
2013-03-14 11:00:00,2013-03-14,2410244500.0,22680.0,22415.0,23800.0,22750.0,,10610.0,22725.0,22735.0,165400.0
2013-03-14 11:15:00,2013-03-14,2945066900.0,22660.0,22415.0,23800.0,22740.0,,12974.0,22705.0,22725.0,165166.0
2013-03-14 11:30:00,2013-03-14,3371204500.0,22645.0,22415.0,23800.0,22735.0,,14856.0,22700.0,22700.0,164836.0
2013-03-14 13:45:00,2013-03-14,6215515600.0,22580.0,22415.0,23800.0,22720.0,,27454.0,22670.0,22695.0,165424.0
2013-03-14 14:00:00,2013-03-14,3615689800.0,22565.0,22415.0,23800.0,22675.0,,15994.0,22620.0,22670.0,166332.0
2013-03-14 14:15:00,2013-03-14,3975364100.0,22565.0,22415.0,23800.0,22645.0,,17584.0,22635.0,22620.0,165198.0
2013-03-14 14:30:00,2013-03-14,3600799400.0,22605.0,22415.0,23800.0,22675.0,,15906.0,22635.0,22635.0,164494.0
2013-03-14 14:45:00,2013-03-14,4454876900.0,22620.0,22415.0,23800.0,22750.0,,19642.0,22735.0,22640.0,161504.0
2013-03-14 15:00:00,2013-03-14,9199604800.0,22705.0,22415.0,23800.0,22825.0,,40402.0,22785.0,22740.0,155070.0
2013-03-15 09:15:00,2013-03-15,13205764500.0,22800.0,21945.0,23300.0,22985.0,,57670.0,22855.0,22980.0,157648.0
2013-03-15 09:30:00,2013-03-15,5605287200.0,22775.0,21945.0,23300.0,22880.0,,24560.0,22790.0,22860.0,160064.0
2013-03-15 09:45:00,2013-03-15,3145436000.0,22775.0,21945.0,23300.0,22845.0,,13786.0,22800.0,22785.0,161518.0
2013-03-15 10:00:00,2013-03-15,3479864400.0,22795.0,21945.0,23300.0,22865.0,,15238.0,22810.0,22800.0,161248.0
2013-03-15 10:15:00,2013-03-15,8104122900.0,22650.0,21945.0,23300.0,22820.0,,35654.0,22725.0,22810.0,164308.0
2013-03-15 10:45:00,2013-03-15,3480162800.0,22700.0,21945.0,23300.0,22775.0,,15304.0,22735.0,22750.0,165372.0
2013-03-15 11:00:00,2013-03-15,5916621200.0,22735.0,21945.0,23300.0,22900.0,,25940.0,22895.0,22740.0,162892.0
2013-03-15 11:15:00,2013-03-15,10036230000.0,22845.0,21945.0,23300.0,23045.0,,43736.0,22970.0,22895.0,157272.0
2013-03-15 11:30:00,2013-03-15,14695047400.0,22960.0,21945.0,23300.0,23315.0,,63542.0,23095.0,22975.0,150610.0
2013-03-15 13:45:00,2013-03-15,7866194400.0,22990.0,21945.0,23300.0,23135.0,,34108.0,23135.0,23040.0,152492.0
2013-03-15 14:00:00,2013-03-15,3464468200.0,23045.0,21945.0,23300.0,23135.0,,15004.0,23100.0,23135.0,152412.0
2013-03-15 14:15:00,2013-03-15,2454400700.0,23050.0,21945.0,23300.0,23110.0,,10638.0,23065.0,23105.0,153050.0
2013-03-15 14:30:00,2013-03-15,2118648600.0,23060.0,21945.0,23300.0,23110.0,,9176.0,23095.0,23070.0,153186.0
2013-03-15 14:45:00,2013-03-15,4822072900.0,22970.0,21945.0,23300.0,23100.0,,20942.0,22995.0,23095.0,151322.0
2013-03-15 15:00:00,2013-03-15,7805125000.0,22970.0,21945.0,23300.0,23145.0,,33826.0,23110.0,22995.0,148488.0
2013-03-18 09:15:00,2013-03-18,25902329000.0,21825.0,22260.0,23635.0,22800.0,,116456.0,22170.0,22750.0,147260.0
2013-03-18 09:30:00,2013-03-18,11303224300.0,22150.0,22260.0,23635.0,22430.0,,50654.0,22315.0,22170.0,143166.0
2013-03-18 09:45:00,2013-03-18,5957243500.0,22290.0,22260.0,23635.0,22450.0,,26634.0,22350.0,22315.0,142838.0
2013-03-18 10:00:00,2013-03-18,4948556700.0,22330.0,22260.0,23635.0,22430.0,,22106.0,22330.0,22355.0,143398.0
2013-03-18 10:15:00,2013-03-18,3497593600.0,22320.0,22260.0,23635.0,22385.0,,15650.0,22345.0,22325.0,144968.0
2013-03-18 10:45:00,2013-03-18,5249586300.0,22285.0,22260.0,23635.0,22410.0,,23500.0,22370.0,22335.0,142810.0
2013-03-18 11:00:00,2013-03-18,2766878900.0,22370.0,22260.0,23635.0,22430.0,,12352.0,22405.0,22375.0,143184.0
2013-03-18 11:15:00,2013-03-18,3559936800.0,22305.0,22260.0,23635.0,22405.0,,15922.0,22310.0,22400.0,143384.0
2013-03-18 11:30:00,2013-03-18,4274975700.0,22270.0,22260.0,23635.0,22380.0,,19158.0,22305.0,22310.0,145016.0
