vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2010-01-07 09:25:00,4592.917,Long,2010-01-07 10:40:00,4483.525,1,-1122.0729000000074
rb,2010-01-12 09:40:00,4484.231,Short,2010-01-14 09:40:00,4461.903,1,195.3876999999952
rb,2010-01-15 10:10:00,4427.295,Short,2010-01-18 11:10:00,4401.439,1,230.90249999999767
rb,2010-01-19 13:55:00,4387.166,Short,2010-01-20 14:25:00,4387.129,1,-27.17859999999738
rb,2010-01-21 10:55:00,4353.16,Short,2010-01-25 10:55:00,4298.065,1,523.6476000000025
rb,2010-02-05 11:25:00,4140.832,Long,2010-02-09 10:10:00,4170.622,1,271.2770999999996
rb,2010-02-22 09:25:00,4387.641,Long,2010-02-22 10:40:00,4309.96,1,-804.2051999999959
rb,2010-02-25 14:55:00,4312.991,Short,2010-02-26 14:25:00,4326.588,1,-163.24919999999753
rb,2010-03-05 09:40:00,4340.974,Long,2010-03-09 09:25:00,4403.905,1,601.8201999999959
rb,2010-03-11 10:55:00,4464.997,Short,2010-03-11 14:55:00,4492.415,1,-302.09479999999667
rb,2010-03-16 09:25:00,4543.338,Long,2010-03-17 10:55:00,4679.555,1,1333.7242000000056
rb,2010-03-19 09:55:00,4666.351,Long,2010-03-22 14:25:00,4690.592,1,213.69609999999986
rb,2010-03-26 09:25:00,4753.727,Long,2010-03-26 14:25:00,4744.274,1,-123.5259999999952
rb,2010-03-30 11:10:00,4727.746,Short,2010-03-31 13:55:00,4719.816,1,50.40490000000291
rb,2010-04-19 09:40:00,4763.424,Short,2010-04-20 10:40:00,4753.677,1,68.43580000000298
rb,2010-04-28 09:25:00,4609.236,Short,2010-04-28 11:25:00,4626.159,1,-197.70079999999774
rb,2010-05-05 09:25:00,4631.336,Short,2010-05-06 09:55:00,4651.496,1,-230.16569999999854
rb,2010-05-18 09:55:00,4175.791,Long,2010-05-20 14:10:00,4249.248,1,707.7198999999943
rb,2010-05-25 09:40:00,4273.967,Short,2010-05-27 13:55:00,4263.231,1,80.28559999999877
rb,2010-06-04 09:40:00,4177.924,Short,2010-06-08 09:25:00,4044.551,1,1307.2850000000005
rb,2010-06-09 13:55:00,4059.381,Short,2010-06-10 09:10:00,4094.509,1,-377.58780000000155
rb,2010-06-11 09:40:00,4126.11,Long,2010-06-11 14:55:00,4111.566,1,-171.9153999999987
rb,2010-07-23 09:25:00,4157.524,Long,2010-07-26 09:55:00,4164.756,1,45.67539999999971
rb,2010-08-05 13:40:00,4265.665,Short,2010-08-06 14:10:00,4280.004,1,-170.4812999999994
rb,2010-09-01 14:25:00,4340.204,Short,2010-09-02 09:40:00,4384.222,1,-467.62890000000027
rb,2010-09-06 09:25:00,4514.359,Long,2010-09-07 09:55:00,4564.028,1,468.5331999999987
rb,2010-09-09 09:40:00,4466.439,Short,2010-09-10 09:40:00,4470.489,1,-68.37389999999272
rb,2010-09-13 11:25:00,4499.466,Short,2010-09-15 11:10:00,4427.715,1,689.6556000000021
rb,2010-09-30 13:40:00,4266.445,Long,2010-10-11 14:40:00,4416.134,1,1469.524800000003
rb,2010-10-20 13:55:00,4387.09,Long,2010-10-22 10:40:00,4375.376,1,-144.66489999999942
rb,2010-11-12 09:40:00,4696.055,Short,2010-11-15 09:55:00,4654.88,1,383.0481000000018
rb,2010-11-18 09:25:00,4587.579,Long,2010-11-19 13:55:00,4584.548,1,-58.654299999999495
rb,2010-11-29 09:40:00,4661.712,Long,2010-11-30 09:55:00,4634.032,1,-305.3915000000029
rb,2010-12-07 10:55:00,4748.435,Long,2010-12-08 10:40:00,4747.296,1,-40.38150000000124
rb,2010-12-15 09:40:00,4814.452,Long,2010-12-15 14:55:00,4775.514,1,-418.559900000001
rb,2010-12-20 14:10:00,4787.277,Short,2010-12-21 09:40:00,4819.98,1,-356.2444999999952
rb,2010-12-28 09:10:00,4746.371,Short,2010-12-29 10:10:00,4760.67,1,-172.00409999999977
rb,2011-01-10 09:25:00,4878.829,Long,2011-01-11 10:10:00,4866.354,1,-154.24039999999454
rb,2011-03-02 10:55:00,4832.615,Long,2011-03-03 13:55:00,4822.736,1,-128.10069999999905
rb,2011-04-20 09:40:00,4803.735,Long,2011-04-21 14:10:00,4850.305,1,436.39190000000616
rb,2011-05-06 09:25:00,4821.343,Short,2011-05-09 10:10:00,4817.273,1,11.422799999997089
rb,2011-06-13 09:25:00,4814.185,Short,2011-06-14 09:40:00,4811.055,1,2.0495000000010926
rb,2011-07-04 09:40:00,4779.527,Long,2011-07-05 10:55:00,4796.619,1,141.76769999999644
rb,2011-07-28 14:40:00,4930.839,Long,2011-08-01 09:10:00,4937.226,1,34.13389999999716
rb,2011-08-09 09:25:00,4726.12,Short,2011-08-09 13:55:00,4797.904,1,-746.8880000000056
rb,2011-08-10 14:55:00,4807.223,Short,2011-08-12 09:25:00,4854.499,1,-502.0833999999984
rb,2011-08-29 09:25:00,4798.742,Short,2011-08-30 09:25:00,4808.393,1,-125.72429999999841
rb,2011-09-22 09:25:00,4579.007,Short,2011-09-26 09:10:00,4506.467,1,697.2290999999997
rb,2011-09-26 14:25:00,4419.411,Short,2011-09-27 10:40:00,4468.639,1,-520.0561000000007
rb,2011-09-28 11:10:00,4423.972,Short,2011-09-29 14:40:00,4324.809,1,964.1323999999955
rb,2011-10-11 09:40:00,4382.004,Long,2011-10-11 13:40:00,4357.731,1,-270.2095000000014
rb,2011-10-12 13:55:00,4341.354,Long,2011-10-13 14:25:00,4315.829,1,-282.56440000000543
rb,2011-10-18 14:10:00,4136.028,Long,2011-10-19 14:40:00,4040.353,1,-983.1028000000018
rb,2011-10-20 14:40:00,3926.576,Long,2011-10-25 10:55:00,4056.287,1,1271.1442999999979
rb,2011-10-27 09:10:00,4053.846,Long,2011-10-28 10:55:00,4077.911,1,214.38650000000055
rb,2011-10-28 14:10:00,4145.15,Long,2011-10-31 11:10:00,4141.661,1,-61.46359999999578
rb,2011-11-02 14:25:00,4025.907,Long,2011-11-04 09:10:00,4056.038,1,275.14609999999857
rb,2011-11-04 09:25:00,4086.43,Long,2011-11-07 11:10:00,4127.656,1,385.8318000000011
rb,2011-11-11 09:25:00,4119.875,Long,2011-11-14 11:25:00,4205.726,1,831.8587999999966
rb,2011-11-23 14:25:00,4082.476,Short,2011-11-24 13:40:00,4090.072,1,-102.30510000000004
rb,2011-11-25 14:25:00,4053.673,Short,2011-11-28 09:55:00,4102.168,1,-511.2616999999989
rb,2011-12-02 09:40:00,4163.278,Short,2011-12-05 10:10:00,4179.872,1,-192.6263000000005
rb,2011-12-06 09:25:00,4144.565,Short,2011-12-07 09:25:00,4175.505,1,-336.0401000000051
rb,2011-12-15 09:25:00,4133.077,Short,2011-12-16 09:40:00,4143.963,1,-135.41409999999513
rb,2012-01-04 14:10:00,4188.222,Short,2012-01-05 14:10:00,4176.945,1,86.03970000000044
rb,2012-05-22 11:10:00,4081.566,Short,2012-05-23 14:55:00,4022.796,1,561.4912999999998
rb,2012-06-11 09:25:00,4135.651,Long,2012-06-11 14:25:00,4115.997,1,-223.0432999999954
rb,2012-07-09 09:25:00,4042.277,Short,2012-07-10 11:10:00,4024.841,1,148.2258000000015
rb,2012-07-10 13:55:00,3986.779,Short,2012-07-11 13:40:00,3957.197,1,269.9319999999988
rb,2012-07-23 13:40:00,3728.641,Long,2012-07-25 14:55:00,3713.663,1,-174.66460000000066
rb,2012-08-24 09:10:00,3533.046,Long,2012-08-28 09:40:00,3486.519,1,-489.30910000000046
rb,2012-08-29 14:55:00,3436.594,Long,2012-08-31 10:10:00,3430.593,1,-83.74440000000203
rb,2012-09-04 09:25:00,3329.539,Short,2012-09-05 11:25:00,3257.206,1,700.1565000000008
rb,2012-09-10 10:55:00,3429.7,Short,2012-09-12 14:10:00,3504.46,1,-771.4683000000022
rb,2012-09-14 09:25:00,3566.822,Long,2012-09-17 09:40:00,3518.87,1,-503.69140000000226
rb,2012-09-21 13:40:00,3475.256,Long,2012-09-25 14:55:00,3566.33,1,886.6568000000007
rb,2012-10-15 09:25:00,3621.253,Short,2012-10-16 10:40:00,3570.367,1,484.4767999999997
rb,2012-11-02 09:55:00,3664.893,Short,2012-11-06 13:55:00,3645.363,1,170.679500000002
rb,2012-11-12 14:25:00,3678.097,Long,2012-11-13 14:10:00,3654.393,1,-261.70500000000175
rb,2012-11-20 09:40:00,3569.599,Long,2012-11-22 09:55:00,3567.634,1,-43.92450000000146
rb,2012-12-10 13:55:00,3674.987,Short,2012-12-12 10:40:00,3695.148,1,-226.35030000000057
rb,2012-12-14 09:25:00,3724.643,Long,2012-12-17 11:10:00,3787.556,1,604.1056000000001
rb,2012-12-27 09:55:00,3937.508,Long,2012-12-27 10:55:00,3883.378,1,-566.9417999999965
rb,2013-01-04 10:40:00,3977.295,Short,2013-01-08 14:25:00,4011.955,1,-372.57849999999854
rb,2013-01-15 13:40:00,3986.875,Short,2013-01-17 09:25:00,3930.734,1,535.5748000000008
rb,2013-01-23 09:10:00,3987.93,Long,2013-01-24 13:40:00,4021.186,1,306.54180000000315
rb,2013-02-26 14:55:00,3953.73,Short,2013-02-27 11:25:00,3984.701,1,-335.5869
rb,2013-03-06 13:40:00,3919.895,Short,2013-03-08 14:25:00,3929.238,1,-119.12829999999848
rb,2013-03-11 09:25:00,3887.526,Short,2013-03-11 13:40:00,3913.548,1,-285.82209999999935
rb,2013-04-01 09:40:00,3762.254,Short,2013-04-02 09:40:00,3730.688,1,290.674099999998
rb,2013-04-11 09:25:00,3872.34,Long,2013-04-11 14:25:00,3833.679,1,-412.02200000000056
rb,2013-04-15 09:25:00,3785.336,Short,2013-04-16 10:55:00,3727.035,1,557.9852999999993
rb,2013-04-17 13:40:00,3697.581,Short,2013-04-18 14:25:00,3651.537,1,435.74180000000325
rb,2013-05-09 09:55:00,3631.063,Short,2013-05-10 13:55:00,3611.207,1,174.07550000000222
rb,2013-05-16 11:10:00,3565.412,Long,2013-05-20 14:10:00,3613.22,1,453.7226999999999
rb,2013-05-23 09:40:00,3562.912,Short,2013-05-24 10:10:00,3580.796,1,-203.12740000000014
rb,2013-05-27 09:25:00,3517.301,Short,2013-05-28 11:10:00,3491.63,1,232.69209999999822
rb,2013-06-03 09:25:00,3463.235,Long,2013-06-04 11:10:00,3466.351,1,7.300799999999853
rb,2013-06-06 09:25:00,3459.433,Short,2013-06-07 10:55:00,3426.57,1,304.8579999999983
rb,2013-06-14 09:40:00,3398.279,Short,2013-06-14 14:10:00,3428.348,1,-324.3432999999996
rb,2013-06-21 10:55:00,3523.397,Long,2013-06-24 10:40:00,3481.22,1,-445.77920000000137
rb,2013-07-03 13:55:00,3580.046,Long,2013-07-04 11:10:00,3584.6,1,21.210700000000873
rb,2013-08-01 14:10:00,3627.512,Short,2013-08-02 09:55:00,3657.662,1,-326.07029999999634
rb,2013-08-13 13:55:00,3803.212,Short,2013-08-19 10:40:00,3814.828,1,-141.39609999999985
rb,2013-08-23 09:25:00,3792.472,Long,2013-08-26 11:10:00,3797.823,1,28.329399999996582
