vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2010-01-06 14:50:00,4617.0,Short,2010-01-07 09:05:00,4642.0,1,-281.777
rb,2010-01-07 09:35:00,4631.0,Short,2010-01-08 11:20:00,4441.0,1,1868.784
rb,2010-01-12 09:20:00,4484.0,Short,2010-01-12 14:50:00,4511.0,1,-300.985
rb,2010-01-13 09:05:00,4407.0,Short,2010-01-14 09:05:00,4445.0,1,-410.556
rb,2010-01-15 09:50:00,4430.0,Short,2010-01-18 10:50:00,4375.0,1,519.585
rb,2010-01-19 13:35:00,4384.0,Short,2010-01-20 14:05:00,4368.0,1,129.744
rb,2010-01-21 10:50:00,4335.0,Short,2010-01-21 14:35:00,4347.0,1,-150.046
rb,2010-01-22 09:05:00,4328.0,Short,2010-01-25 09:50:00,4278.0,1,470.182
rb,2010-01-26 10:35:00,4264.0,Short,2010-01-26 13:35:00,4276.0,1,-149.62
rb,2010-01-26 14:35:00,4266.0,Short,2010-01-27 09:05:00,4275.0,1,-119.623
rb,2010-01-28 09:20:00,4285.0,Short,2010-01-29 10:50:00,4309.0,1,-269.782
rb,2010-01-29 14:20:00,4296.0,Short,2010-02-01 09:05:00,4328.0,1,-349.872
rb,2010-02-01 09:50:00,4292.0,Short,2010-02-01 10:05:00,4299.0,1,-99.773
rb,2010-02-01 10:35:00,4288.0,Short,2010-02-02 09:05:00,4306.0,1,-209.782
rb,2010-02-02 09:50:00,4280.0,Short,2010-02-03 10:05:00,4160.0,1,1170.68
rb,2010-02-04 10:05:00,4113.0,Short,2010-02-04 10:50:00,4138.0,1,-278.753
rb,2010-02-04 14:20:00,4130.0,Short,2010-02-05 11:05:00,4090.0,1,371.34
rb,2010-02-09 09:35:00,4129.0,Short,2010-02-09 14:50:00,4163.0,1,-368.876
rb,2010-02-11 09:20:00,4194.0,Short,2010-02-12 09:20:00,4258.0,1,-669.356
rb,2010-02-12 14:35:00,4289.0,Short,2010-02-22 09:05:00,4356.0,1,-699.935
rb,2010-02-22 09:50:00,4300.0,Short,2010-02-23 10:35:00,4262.0,1,350.314
rb,2010-02-24 09:50:00,4247.0,Short,2010-02-25 10:50:00,4239.0,1,50.542
rb,2010-02-25 14:05:00,4225.0,Short,2010-02-26 13:50:00,4196.0,1,260.737
rb,2010-03-02 09:05:00,4193.0,Short,2010-03-03 10:05:00,4153.0,1,370.962
rb,2010-03-04 11:20:00,4145.0,Short,2010-03-05 09:05:00,4163.0,1,-208.924
rb,2010-03-08 14:20:00,4190.0,Short,2010-03-09 09:05:00,4607.0,1,-4200.391
rb,2010-03-09 14:50:00,4642.0,Short,2010-03-11 13:50:00,4657.0,1,-181.897
rb,2010-03-12 13:50:00,4656.0,Short,2010-03-12 14:05:00,4658.0,1,-51.942
rb,2010-03-15 09:00:00,4663.0,Short,2010-03-15 09:05:00,4673.0,1,-132.008
rb,2010-03-15 09:20:00,4663.0,Short,2010-03-16 09:05:00,4653.0,1,68.05199999999999
rb,2010-03-17 10:05:00,4772.0,Short,2010-03-18 14:05:00,4760.0,1,87.404
rb,2010-03-22 14:05:00,4771.0,Short,2010-03-24 10:05:00,4765.0,1,27.392
rb,2010-03-25 14:20:00,4794.0,Short,2010-03-25 14:35:00,4796.0,1,-52.769999999999996
rb,2010-03-25 14:50:00,4792.0,Short,2010-03-26 09:20:00,4815.0,1,-262.821
rb,2010-03-26 13:35:00,4805.0,Short,2010-03-29 14:20:00,4812.0,1,-102.851
rb,2010-03-30 11:05:00,4775.0,Short,2010-03-31 11:20:00,4767.0,1,47.373999999999995
rb,2010-04-01 14:35:00,4750.0,Short,2010-04-02 09:05:00,4769.0,1,-222.557
rb,2010-04-07 10:05:00,4839.0,Short,2010-04-09 09:50:00,4819.0,1,167.026
rb,2010-04-12 13:50:00,4866.0,Short,2010-04-14 09:05:00,4893.0,1,-303.277
rb,2010-04-14 09:20:00,4877.0,Short,2010-04-16 10:35:00,4811.0,1,626.936
rb,2010-04-19 09:20:00,4774.0,Short,2010-04-20 09:35:00,4770.0,1,7.3679999999999986
rb,2010-04-21 10:35:00,4745.0,Short,2010-04-21 13:35:00,4762.0,1,-202.52100000000002
rb,2010-04-22 10:35:00,4754.0,Short,2010-04-22 10:50:00,4753.0,1,-22.521
rb,2010-04-22 14:20:00,4753.0,Short,2010-04-23 14:05:00,4741.0,1,87.518
rb,2010-04-26 13:50:00,4735.0,Short,2010-04-27 14:50:00,4682.0,1,497.749
rb,2010-04-28 09:05:00,4615.0,Short,2010-04-28 10:50:00,4638.0,1,-261.759
rb,2010-04-28 14:05:00,4606.0,Short,2010-04-28 14:20:00,4615.0,1,-121.663
rb,2010-04-28 14:50:00,4595.0,Short,2010-04-29 09:20:00,4610.0,1,-181.615
rb,2010-05-05 09:05:00,4637.0,Short,2010-05-06 09:05:00,4670.0,1,-361.921
rb,2010-05-06 14:50:00,4639.0,Short,2010-05-10 09:20:00,4560.0,1,758.403
rb,2010-05-11 13:50:00,4490.0,Short,2010-05-12 14:35:00,4413.0,1,739.291
rb,2010-05-14 13:50:00,4387.0,Short,2010-05-18 09:35:00,4171.0,1,2130.326
rb,2010-05-20 13:50:00,4258.0,Short,2010-05-21 14:25:00,4215.0,1,400.581
rb,2010-05-25 09:05:00,4287.0,Short,2010-05-27 09:05:00,4260.0,1,240.359
rb,2010-05-27 09:20:00,4245.0,Short,2010-05-27 13:35:00,4255.0,1,-129.5
rb,2010-05-28 13:35:00,4264.0,Short,2010-05-31 14:20:00,4237.0,1,240.497
rb,2010-06-01 09:05:00,4190.0,Short,2010-06-01 10:50:00,4209.0,1,-219.197
rb,2010-06-01 13:35:00,4186.0,Short,2010-06-02 09:20:00,4176.0,1,70.914
rb,2010-06-02 14:05:00,4155.0,Short,2010-06-02 14:35:00,4171.0,1,-188.978
rb,2010-06-04 09:05:00,4170.0,Short,2010-06-08 09:05:00,4040.0,1,1271.37
rb,2010-06-09 13:35:00,4057.0,Short,2010-06-09 14:35:00,4095.0,1,-408.456
rb,2010-06-10 09:35:00,4084.0,Short,2010-06-11 09:20:00,4112.0,1,-308.588
rb,2010-06-17 09:05:00,4135.0,Long,2010-06-17 11:05:00,4134.0,1,-38.807
rb,2010-06-21 09:20:00,4110.0,Long,2010-06-21 09:35:00,4092.0,1,-208.606
rb,2010-06-21 10:05:00,4100.0,Long,2010-06-22 10:50:00,4141.0,1,381.277
rb,2010-06-23 14:50:00,4076.0,Long,2010-06-25 09:35:00,4085.0,1,61.516999999999996
rb,2010-06-28 09:20:00,4093.0,Long,2010-06-28 11:05:00,4065.0,1,-308.474
rb,2010-06-29 14:35:00,3993.0,Long,2010-07-02 09:05:00,3954.0,1,-417.841
rb,2010-07-02 14:05:00,3957.0,Long,2010-07-06 09:20:00,3979.0,1,192.192
rb,2010-07-07 13:50:00,3966.0,Long,2010-07-08 13:35:00,3938.0,1,-307.712
rb,2010-07-09 13:35:00,3941.0,Long,2010-07-12 14:50:00,3943.0,1,-7.652000000000001
rb,2010-07-14 09:05:00,3921.0,Long,2010-07-14 14:20:00,3901.0,1,-227.466
rb,2010-07-15 10:05:00,3912.0,Long,2010-07-15 11:20:00,3905.0,1,-97.451
rb,2010-07-15 13:35:00,3907.0,Long,2010-07-15 13:50:00,3903.0,1,-67.43
rb,2010-07-15 14:05:00,3905.0,Long,2010-07-16 13:35:00,3910.0,1,22.555
rb,2010-07-16 14:35:00,3912.0,Long,2010-07-20 14:50:00,4185.0,1,2701.709
rb,2010-07-22 13:35:00,4186.0,Long,2010-07-22 14:35:00,4176.0,1,-129.086
rb,2010-07-23 09:05:00,4202.0,Long,2010-07-23 14:35:00,4211.0,1,60.760999999999996
rb,2010-07-28 09:35:00,4172.0,Long,2010-07-29 11:20:00,4210.0,1,350.854
rb,2010-07-30 10:35:00,4253.0,Long,2010-08-02 13:50:00,4343.0,1,870.212
rb,2010-08-04 10:05:00,4315.0,Long,2010-08-04 13:50:00,4284.0,1,-339.797
rb,2010-08-04 14:35:00,4311.0,Long,2010-08-05 11:20:00,4305.0,1,-89.848
rb,2010-08-06 13:50:00,4314.0,Long,2010-08-09 14:35:00,4366.0,1,489.96
rb,2010-08-09 14:50:00,4378.0,Long,2010-08-10 09:05:00,4373.0,1,-80.253
rb,2010-08-11 09:50:00,4384.0,Long,2010-08-11 14:35:00,4370.0,1,-170.262
rb,2010-08-13 09:35:00,4314.0,Long,2010-08-17 10:35:00,4368.0,1,509.95399999999995
rb,2010-08-19 14:05:00,4370.0,Long,2010-08-20 09:05:00,4344.0,1,-290.142
rb,2010-08-23 14:05:00,4269.0,Long,2010-08-25 09:05:00,4228.0,1,-439.491
rb,2010-08-26 09:05:00,4249.0,Long,2010-08-27 10:35:00,4258.0,1,60.479
rb,2010-08-27 14:35:00,4269.0,Long,2010-08-31 09:05:00,4313.0,1,410.254
rb,2010-09-01 10:05:00,4347.0,Long,2010-09-01 13:50:00,4339.0,1,-110.05799999999999
rb,2010-09-02 09:05:00,4386.0,Long,2010-09-02 11:20:00,4380.0,1,-90.298
rb,2010-09-06 09:05:00,4528.0,Long,2010-09-07 09:35:00,4575.0,1,438.691
rb,2010-09-08 14:35:00,4549.0,Long,2010-09-09 09:35:00,4480.0,1,-721.087
rb,2010-09-10 09:20:00,4458.0,Long,2010-09-13 11:05:00,4489.0,1,279.159
rb,2010-09-15 10:35:00,4408.0,Long,2010-09-16 11:05:00,4382.0,1,-290.37
rb,2010-09-17 10:50:00,4360.0,Long,2010-09-20 14:20:00,4388.0,1,249.756
rb,2010-09-27 11:20:00,4270.0,Long,2010-09-29 11:20:00,4245.0,1,-279.545
rb,2010-09-30 11:05:00,4239.0,Long,2010-10-08 14:35:00,4284.0,1,420.431
rb,2010-10-11 09:05:00,4346.0,Long,2010-10-11 14:05:00,4348.0,1,-10.082
rb,2010-10-13 09:50:00,4317.0,Long,2010-10-14 14:35:00,4473.0,1,1529.63
rb,2010-10-18 09:05:00,4517.0,Long,2010-10-18 14:35:00,4528.0,1,78.865
rb,2010-10-20 13:35:00,4443.0,Long,2010-10-22 09:50:00,4421.0,1,-250.59199999999998
rb,2010-10-25 09:05:00,4441.0,Long,2010-10-26 09:50:00,4494.0,1,499.195
rb,2010-10-27 10:35:00,4526.0,Long,2010-10-27 14:50:00,4493.0,1,-361.057
rb,2010-10-28 09:05:00,4514.0,Long,2010-10-28 11:05:00,4509.0,1,-81.069
rb,2010-10-29 14:05:00,4505.0,Long,2010-11-02 09:20:00,4545.0,1,368.85
rb,2010-11-03 09:20:00,4573.0,Long,2010-11-03 14:35:00,4560.0,1,-161.399
rb,2010-11-04 14:05:00,4587.0,Long,2010-11-05 14:35:00,4710.0,1,1198.109
rb,2010-11-09 09:05:00,4783.0,Long,2010-11-10 10:05:00,4874.0,1,877.029
rb,2010-11-11 11:20:00,4836.0,Long,2010-11-12 09:20:00,4710.0,1,-1292.638
rb,2010-11-15 09:35:00,4669.0,Long,2010-11-16 13:50:00,4652.0,1,-201.963
rb,2010-11-18 09:05:00,4614.0,Long,2010-11-19 11:05:00,4627.0,1,98.277
rb,2010-11-22 09:50:00,4657.0,Long,2010-11-22 10:35:00,4653.0,1,-71.93
rb,2010-11-22 14:50:00,4654.0,Long,2010-11-23 09:05:00,4642.0,1,-151.888
rb,2010-11-24 09:35:00,4625.0,Long,2010-11-25 13:50:00,4690.0,1,618.055
rb,2010-11-29 09:20:00,4662.0,Long,2010-11-30 09:20:00,4628.0,1,-371.87
rb,2010-11-30 14:35:00,4643.0,Long,2010-12-02 11:20:00,4689.0,1,428.004
rb,2010-12-03 13:50:00,4724.0,Long,2010-12-06 09:35:00,4717.0,1,-102.32300000000001
rb,2010-12-07 10:35:00,4738.0,Long,2010-12-08 09:50:00,4755.0,1,137.52100000000002
rb,2010-12-09 11:05:00,4728.0,Long,2010-12-10 09:05:00,4697.0,1,-342.275
rb,2010-12-10 10:05:00,4715.0,Long,2010-12-14 09:20:00,4778.0,1,597.521
rb,2010-12-15 09:20:00,4807.0,Long,2010-12-15 10:35:00,4766.0,1,-442.719
rb,2010-12-16 14:05:00,4774.0,Long,2010-12-20 13:35:00,4791.0,1,137.305
rb,2010-12-20 14:50:00,4808.0,Long,2010-12-21 10:50:00,4809.0,1,-22.851
rb,2010-12-21 14:05:00,4826.0,Long,2010-12-22 09:20:00,4809.0,1,-202.905
rb,2010-12-23 14:05:00,4776.0,Long,2010-12-24 10:35:00,4750.0,1,-292.578
rb,2010-12-24 13:35:00,4753.0,Long,2010-12-27 09:35:00,4746.0,1,-102.497
rb,2010-12-27 10:05:00,4757.0,Long,2010-12-27 14:50:00,4739.0,1,-212.488
rb,2010-12-28 14:05:00,4753.0,Long,2010-12-29 09:20:00,4726.0,1,-302.437
rb,2010-12-29 09:50:00,4754.0,Long,2010-12-30 09:35:00,4759.0,1,17.461
rb,2010-12-30 10:50:00,4768.0,Long,2010-12-30 11:20:00,4768.0,1,-32.608000000000004
rb,2010-12-30 13:50:00,4778.0,Long,2010-12-30 14:20:00,4775.0,1,-62.659
rb,2010-12-30 14:35:00,4788.0,Long,2010-12-31 14:05:00,4806.0,1,147.218
rb,2011-01-06 09:35:00,4816.0,Long,2011-01-07 09:05:00,4795.0,1,-242.833
rb,2011-01-07 13:35:00,4820.0,Long,2011-01-07 13:50:00,4801.0,1,-222.863
rb,2011-01-10 09:05:00,4821.0,Long,2011-01-10 14:50:00,4831.0,1,67.044
rb,2011-01-12 09:05:00,4852.0,Long,2011-01-12 13:35:00,4842.0,1,-133.082
rb,2011-01-13 13:50:00,4859.0,Long,2011-01-17 13:40:00,4905.0,1,426.70799999999997
rb,2011-01-18 14:50:00,4910.0,Long,2011-01-20 09:20:00,4922.0,1,86.504
rb,2011-01-21 10:50:00,4923.0,Long,2011-01-24 14:20:00,4973.0,1,466.312
rb,2011-01-26 14:05:00,4952.0,Long,2011-01-27 09:20:00,4935.0,1,-203.661
rb,2011-01-27 11:20:00,4920.0,Long,2011-02-01 09:35:00,4993.0,1,696.261
rb,2011-02-09 13:35:00,5017.0,Long,2011-02-09 13:50:00,5015.0,1,-54.096000000000004
rb,2011-02-10 09:05:00,5135.0,Long,2011-02-11 09:05:00,5195.0,1,565.01
rb,2011-02-15 09:05:00,5177.0,Long,2011-02-15 14:50:00,5166.0,1,-145.029
rb,2011-02-17 09:05:00,5102.0,Long,2011-02-17 11:05:00,5016.0,1,-894.354
rb,2011-02-17 14:35:00,5034.0,Long,2011-02-18 09:50:00,5002.0,1,-354.108
rb,2011-02-18 10:05:00,5018.0,Long,2011-02-22 10:50:00,4995.0,1,-264.039
rb,2011-02-23 14:05:00,4946.0,Long,2011-02-24 09:50:00,4913.0,1,-363.577
rb,2011-02-24 10:05:00,4927.0,Long,2011-02-24 13:50:00,4898.0,1,-323.475
rb,2011-02-25 09:35:00,4901.0,Long,2011-02-25 10:35:00,4866.0,1,-383.301
rb,2011-02-25 11:20:00,4878.0,Long,2011-03-01 09:35:00,4899.0,1,176.669
rb,2011-03-02 10:35:00,4825.0,Long,2011-03-03 13:35:00,4838.0,1,97.011
rb,2011-03-04 14:20:00,4792.0,Long,2011-03-08 09:05:00,4797.0,1,17.233
rb,2011-03-09 11:20:00,4773.0,Long,2011-03-10 09:20:00,4728.0,1,-482.503
rb,2011-03-11 09:50:00,4682.0,Long,2011-03-16 10:05:00,4771.0,1,857.641
rb,2011-03-16 14:05:00,4805.0,Long,2011-03-17 09:50:00,4805.0,1,-32.83
rb,2011-03-17 13:50:00,4842.0,Long,2011-03-17 14:05:00,4838.0,1,-73.03999999999999
rb,2011-03-21 14:20:00,4682.0,Long,2011-03-24 11:05:00,4732.0,1,467.758
rb,2011-03-25 14:05:00,4727.0,Long,2011-03-28 13:50:00,4759.0,1,287.54200000000003
rb,2011-03-29 13:35:00,4813.0,Long,2011-03-30 09:35:00,4807.0,1,-92.86
rb,2011-04-01 14:20:00,4780.0,Long,2011-04-07 09:50:00,4873.0,1,897.041
rb,2011-04-08 11:05:00,4897.0,Long,2011-04-11 11:05:00,4914.0,1,136.567
rb,2011-04-12 14:35:00,4893.0,Long,2011-04-13 09:05:00,4875.0,1,-213.304
rb,2011-04-13 11:20:00,4874.0,Long,2011-04-14 14:50:00,4911.0,1,336.645
rb,2011-04-18 09:20:00,4826.0,Long,2011-04-19 09:50:00,4813.0,1,-162.917
rb,2011-04-20 09:20:00,4801.0,Long,2011-04-21 13:35:00,4852.0,1,477.041
rb,2011-04-22 14:35:00,4872.0,Long,2011-04-25 14:20:00,4873.0,1,-23.235
rb,2011-04-26 10:50:00,4888.0,Long,2011-04-27 10:50:00,4890.0,1,-13.334
rb,2011-04-28 09:50:00,4917.0,Long,2011-04-28 13:50:00,4905.0,1,-153.466
rb,2011-04-29 13:50:00,4907.0,Long,2011-05-03 14:35:00,4952.0,1,416.423
