vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2010-01-07 09:10:00,4584.144,Short,2010-01-07 09:25:00,4592.917,1,-116.08410000000138
rb,2010-01-07 10:40:00,4483.525,Short,2010-01-08 11:25:00,4431.351,1,493.9101999999998
rb,2010-01-12 09:40:00,4484.231,Short,2010-01-14 09:25:00,4449.512,1,319.3225000000005
rb,2010-01-15 10:10:00,4427.295,Short,2010-01-18 10:55:00,4395.875,1,286.55370000000073
rb,2010-01-19 13:55:00,4387.166,Short,2010-01-20 14:10:00,4391.491,1,-70.80729999999818
rb,2010-01-21 10:55:00,4353.16,Short,2010-01-21 14:55:00,4369.995,1,-195.79630000000037
rb,2010-01-22 09:25:00,4349.069,Short,2010-01-25 10:40:00,4305.424,1,409.14100000000434
rb,2010-01-28 09:40:00,4306.592,Short,2010-01-29 11:10:00,4326.454,1,-225.8861000000008
rb,2010-01-29 14:40:00,4315.413,Short,2010-02-01 09:10:00,4323.949,1,-112.63870000000058
rb,2010-02-01 10:40:00,4314.199,Short,2010-02-02 09:25:00,4323.01,1,-115.38440000000604
rb,2010-02-02 09:55:00,4314.222,Short,2010-02-03 10:40:00,4197.125,1,1143.9472999999975
rb,2010-02-04 10:40:00,4163.422,Short,2010-02-05 11:25:00,4140.832,1,199.29149999999237
rb,2010-02-09 09:55:00,4173.502,Short,2010-02-10 09:25:00,4217.027,1,-462.03109999999634
rb,2010-02-11 09:55:00,4264.987,Short,2010-02-12 09:40:00,4321.973,1,-597.0338999999988
rb,2010-02-12 14:55:00,4345.866,Short,2010-02-22 09:25:00,4387.641,1,-445.21699999999635
rb,2010-02-22 10:40:00,4309.96,Short,2010-02-23 11:10:00,4350.22,1,-429.9204000000022
rb,2010-02-24 09:55:00,4320.437,Short,2010-02-25 09:55:00,4354.015,1,-363.1289000000043
rb,2010-02-25 14:55:00,4312.991,Short,2010-02-26 14:10:00,4326.195,1,-159.31839999999724
rb,2010-03-02 09:40:00,4370.595,Short,2010-03-03 11:10:00,4347.998,1,198.53280000000663
rb,2010-03-04 11:10:00,4323.045,Short,2010-03-05 09:40:00,4340.974,1,-206.61800000000088
rb,2010-03-09 09:10:00,4414.056,Short,2010-03-10 09:25:00,4467.296,1,-560.1627000000069
rb,2010-03-10 11:25:00,4449.316,Short,2010-03-11 10:10:00,4501.614,1,-550.8818999999977
rb,2010-03-11 10:55:00,4464.997,Short,2010-03-11 14:25:00,4496.052,1,-338.4720999999938
rb,2010-03-12 13:55:00,4510.161,Short,2010-03-16 09:25:00,4543.338,1,-359.87699999999677
rb,2010-03-17 10:55:00,4679.555,Short,2010-03-19 09:55:00,4666.351,1,103.34820000000633
rb,2010-03-22 14:10:00,4689.257,Short,2010-03-24 10:10:00,4693.826,1,-74.45620000000415
