vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2017-01-05 13:55:00,2983.68,Long,2017-01-05 21:10:00,2937.506,1,-483.5823999999998
rb,2017-01-09 09:25:00,2945.544,Long,2017-01-10 10:10:00,3062.467,1,1147.2140000000022
rb,2017-01-11 22:40:00,3180.759,Long,2017-01-12 14:10:00,3203.559,1,205.23140000000183
rb,2017-01-13 22:55:00,3200.811,Long,2017-01-16 21:40:00,3379.597,1,1764.6992000000005
rb,2017-01-17 22:40:00,3301.406,Long,2017-01-18 22:25:00,3265.899,1,-378.2046000000006
rb,2017-01-23 10:10:00,3188.621,Long,2017-01-24 14:55:00,3286.998,1,960.8187999999996
rb,2017-02-03 21:55:00,3118.489,Long,2017-02-07 22:10:00,3152.959,1,322.157099999998
rb,2017-02-08 22:55:00,3223.743,Short,2017-02-09 22:55:00,3250.787,1,-293.3890999999987
rb,2017-02-14 21:25:00,3357.683,Short,2017-02-14 22:55:00,3410.157,1,-548.2757000000016
rb,2017-02-15 21:25:00,3369.646,Short,2017-02-16 10:10:00,3408.693,1,-414.02670000000023
rb,2017-02-20 09:40:00,3515.946,Long,2017-02-20 14:40:00,3511.834,1,-65.1756000000008
rb,2017-02-21 09:25:00,3589.392,Long,2017-02-21 13:40:00,3563.065,1,-287.5748999999977
rb,2017-02-23 14:10:00,3459.05,Short,2017-02-24 13:55:00,3418.555,1,381.19480000000345
rb,2017-02-27 14:10:00,3555.806,Short,2017-03-01 09:55:00,3461.927,1,914.7544999999991
rb,2017-03-03 11:10:00,3456.17,Long,2017-03-06 09:40:00,3454.25,1,-43.020800000000726
rb,2017-03-09 13:40:00,3335.157,Long,2017-03-10 11:10:00,3330.424,1,-70.66120000000174
rb,2017-03-13 09:40:00,3385.322,Long,2017-03-14 09:10:00,3521.456,1,1337.5264000000002
rb,2017-03-14 22:40:00,3526.105,Long,2017-03-15 14:40:00,3568.839,1,403.1500999999992
rb,2017-03-16 14:55:00,3564.147,Long,2017-03-17 13:55:00,3476.019,1,-905.3603000000015
rb,2017-03-27 14:40:00,3120.685,Long,2017-03-28 14:25:00,3136.467,1,135.30570000000154
rb,2017-03-29 09:10:00,3190.193,Long,2017-03-29 22:40:00,3211.681,1,192.0762999999983
rb,2017-04-05 09:40:00,3296.635,Long,2017-04-05 21:25:00,3273.483,1,-254.66020000000043
rb,2017-04-11 21:40:00,2997.177,Short,2017-04-12 21:10:00,2908.946,1,860.4978000000023
rb,2017-04-17 09:25:00,2919.363,Short,2017-04-17 22:10:00,2935.132,1,-179.39900000000233
rb,2017-04-18 22:10:00,2838.246,Long,2017-04-20 09:55:00,2861.857,1,214.70979999999875
rb,2017-04-20 21:10:00,2891.028,Long,2017-04-21 14:25:00,2925.156,1,319.64760000000155
rb,2017-04-26 21:10:00,2967.276,Short,2017-04-27 14:25:00,3001.425,1,-363.42740000000344
rb,2017-04-28 14:10:00,3063.774,Short,2017-05-02 09:25:00,3137.251,1,-757.1721000000032
rb,2017-05-03 21:40:00,3068.244,Short,2017-05-04 22:25:00,2923.87,1,1421.7558000000024
rb,2017-05-09 10:10:00,2961.371,Short,2017-05-09 21:40:00,3023.715,1,-645.4102000000005
rb,2017-05-11 14:40:00,3007.052,Long,2017-05-12 13:40:00,2967.033,1,-422.1382000000023
rb,2017-05-15 21:40:00,2946.292,Short,2017-05-16 21:10:00,2971.245,1,-271.36509999999976
rb,2017-05-22 11:25:00,3306.8249029924077,Short,2017-05-24 09:10:00,3270.060095517345,1,344.49427475062754
rb,2017-05-25 14:55:00,3190.306146700692,Short,2017-05-26 13:55:00,3181.2137428530837,1,68.18103847608239
rb,2017-06-01 09:40:00,3082.6161177875415,Long,2017-06-02 09:40:00,2995.609330240379,1,-892.2243754716228
rb,2017-06-02 21:40:00,2978.401163614402,Short,2017-06-02 22:55:00,3010.3000545942423,1,-340.96630979840415
