vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2017-01-05 13:55:00,2983.68,Long,2017-01-05 21:10:00,2937.506,1,-489.5035999999998
rb,2017-01-09 09:25:00,2945.544,Long,2017-01-10 10:10:00,3062.467,1,1141.2060000000024
rb,2017-01-11 22:40:00,3180.759,Long,2017-01-12 14:10:00,3203.559,1,198.84700000000183
rb,2017-01-13 22:55:00,3200.811,Long,2017-01-16 21:40:00,3379.597,1,1758.1188000000006
rb,2017-01-17 22:40:00,3301.406,Long,2017-01-18 22:25:00,3265.899,1,-384.77190000000064
rb,2017-01-23 10:10:00,3188.621,Long,2017-01-24 14:55:00,3286.998,1,954.3430999999995
rb,2017-02-03 21:55:00,3118.489,Long,2017-02-07 22:10:00,3152.959,1,315.885699999998
rb,2017-02-08 22:55:00,3223.743,Short,2017-02-09 22:55:00,3250.787,1,-299.8635999999987
rb,2017-02-14 21:25:00,3357.683,Short,2017-02-14 22:55:00,3410.157,1,-555.0435000000016
rb,2017-02-15 21:25:00,3369.646,Short,2017-02-16 10:10:00,3408.693,1,-420.80500000000023
rb,2017-02-20 09:40:00,3515.946,Long,2017-02-20 14:40:00,3511.834,1,-72.20330000000081
rb,2017-02-21 09:25:00,3589.392,Long,2017-02-21 13:40:00,3563.065,1,-294.7273999999977
rb,2017-02-23 14:10:00,3459.05,Short,2017-02-24 13:55:00,3418.555,1,374.3172000000035
rb,2017-02-27 14:10:00,3555.806,Short,2017-03-01 09:55:00,3461.927,1,907.7367999999991
rb,2017-03-03 11:10:00,3456.17,Long,2017-03-06 09:40:00,3454.25,1,-49.93130000000073
rb,2017-03-09 13:40:00,3335.157,Long,2017-03-10 11:10:00,3330.424,1,-77.32670000000175
rb,2017-03-13 09:40:00,3385.322,Long,2017-03-14 09:10:00,3521.456,1,1330.6197000000002
rb,2017-03-14 22:40:00,3526.105,Long,2017-03-15 14:40:00,3568.839,1,396.0551999999992
rb,2017-03-16 14:55:00,3564.147,Long,2017-03-17 13:55:00,3476.019,1,-912.4005000000016
rb,2017-03-27 14:40:00,3120.685,Long,2017-03-28 14:25:00,3136.467,1,129.04850000000152
rb,2017-03-29 09:10:00,3190.193,Long,2017-03-29 22:40:00,3211.681,1,185.6743999999983
rb,2017-04-05 09:40:00,3296.635,Long,2017-04-05 21:25:00,3273.483,1,-261.23040000000043
rb,2017-04-11 21:40:00,2997.177,Short,2017-04-12 21:10:00,2908.946,1,854.5916000000022
rb,2017-04-17 09:25:00,2919.363,Short,2017-04-17 22:10:00,2935.132,1,-185.25350000000233
rb,2017-04-18 22:10:00,2838.246,Long,2017-04-20 09:55:00,2861.857,1,209.00969999999876
rb,2017-04-20 21:10:00,2891.028,Long,2017-04-21 14:25:00,2925.156,1,313.83140000000157
rb,2017-04-26 21:10:00,2967.276,Short,2017-04-27 14:25:00,3001.425,1,-369.3961000000034
rb,2017-04-28 14:10:00,3063.774,Short,2017-05-02 09:25:00,3137.251,1,-763.3731000000032
rb,2017-05-03 21:40:00,3068.244,Short,2017-05-04 22:25:00,2923.87,1,1415.7637000000025
rb,2017-05-09 10:10:00,2961.371,Short,2017-05-09 21:40:00,3023.715,1,-651.3953000000005
rb,2017-05-11 14:40:00,3007.052,Long,2017-05-12 13:40:00,2967.033,1,-428.11230000000234
rb,2017-05-15 21:40:00,2946.292,Short,2017-05-16 21:10:00,2971.245,1,-277.2825999999998
rb,2017-05-22 11:25:00,3306.8249029924077,Short,2017-05-24 09:10:00,3270.060095517345,1,337.9173747506275
rb,2017-05-25 14:55:00,3190.306146700692,Short,2017-05-26 13:55:00,3181.2137428530837,1,61.80943847608239
rb,2017-06-01 09:40:00,3082.6161177875415,Long,2017-06-02 09:40:00,2995.609330240379,1,-898.3025754716227
rb,2017-06-02 21:40:00,2978.401163614402,Short,2017-06-02 22:55:00,3010.3000545942423,1,-346.95500979840415
