vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2010-01-08 13:40:00,4437.0,Long,2010-01-12 09:55:00,4487.0,1,472.152
rb,2010-01-13 09:25:00,4417.0,Short,2010-01-14 09:40:00,4458.0,1,-437.75
rb,2010-01-15 10:10:00,4419.0,Short,2010-01-18 11:10:00,4390.0,1,262.382
rb,2010-01-19 13:55:00,4370.0,Short,2010-01-20 14:25:00,4367.0,1,2.526
rb,2010-01-27 09:40:00,4284.0,Long,2010-01-28 10:10:00,4291.0,1,42.85
rb,2010-02-12 09:40:00,4267.0,Long,2010-02-22 10:40:00,4244.0,1,-257.022
rb,2010-02-26 14:10:00,4203.0,Long,2010-03-02 09:40:00,4193.0,1,-126.792
rb,2010-03-09 09:25:00,4606.0,Long,2010-03-10 09:10:00,4642.0,1,331.504
rb,2010-03-24 10:40:00,4774.0,Long,2010-03-26 14:10:00,4804.0,1,270.844
rb,2010-04-19 09:40:00,4779.0,Short,2010-04-20 10:10:00,4766.0,1,100.91
rb,2010-04-28 09:25:00,4618.0,Short,2010-04-28 11:25:00,4636.0,1,-208.508
rb,2010-05-05 09:25:00,4639.0,Short,2010-05-06 09:55:00,4660.0,1,-238.598
rb,2010-05-18 09:55:00,4174.0,Long,2010-05-20 14:10:00,4248.0,1,713.156
rb,2010-05-25 09:40:00,4272.0,Short,2010-05-27 13:55:00,4261.0,1,82.934
rb,2010-06-04 09:40:00,4174.0,Short,2010-06-08 09:25:00,4038.0,1,1333.576
rb,2010-06-09 13:55:00,4054.0,Short,2010-06-10 09:10:00,4089.0,1,-376.286
rb,2010-06-11 09:40:00,4120.0,Long,2010-06-17 09:10:00,4130.0,1,73.5
rb,2010-07-02 14:25:00,3960.0,Long,2010-07-06 09:55:00,3986.0,1,234.108
rb,2010-07-21 09:10:00,4190.0,Short,2010-07-23 09:25:00,4210.0,1,-226.8
rb,2010-08-05 13:40:00,4301.0,Short,2010-08-06 14:10:00,4315.0,1,-167.232
rb,2010-08-26 09:25:00,4250.0,Long,2010-08-27 11:25:00,4256.0,1,32.988
rb,2010-09-01 14:25:00,4342.0,Short,2010-09-02 09:40:00,4387.0,1,-477.45799999999997
rb,2010-09-06 09:25:00,4518.0,Long,2010-09-07 09:55:00,4565.0,1,441.834
rb,2010-09-09 09:40:00,4460.0,Short,2010-09-10 09:40:00,4464.0,1,-67.848
rb,2010-09-13 11:25:00,4493.0,Short,2010-09-15 11:10:00,4420.0,1,702.174
rb,2010-10-11 09:25:00,4339.0,Long,2010-10-11 14:40:00,4350.0,1,82.622
rb,2010-10-14 14:55:00,4473.0,Short,2010-10-18 09:25:00,4535.0,1,-648.016
rb,2010-10-20 13:55:00,4434.0,Long,2010-10-22 10:40:00,4419.0,1,-177.706
rb,2010-11-09 09:25:00,4785.0,Long,2010-11-10 10:55:00,4856.0,1,680.718
rb,2010-11-11 13:40:00,4834.0,Long,2010-11-12 09:40:00,4713.0,1,-1239.094
rb,2010-11-15 09:55:00,4669.0,Long,2010-11-16 14:25:00,4644.0,1,-278.626
rb,2010-11-18 09:25:00,4597.0,Long,2010-11-19 11:25:00,4628.0,1,281.55
rb,2010-11-29 09:40:00,4663.0,Long,2010-11-30 09:55:00,4632.0,1,-338.59
rb,2010-12-07 10:55:00,4746.0,Long,2010-12-08 10:40:00,4745.0,1,-38.982
rb,2010-12-15 09:40:00,4812.0,Long,2010-12-15 14:55:00,4771.0,1,-439.166
rb,2010-12-28 09:10:00,4738.0,Short,2010-12-29 10:10:00,4753.0,1,-178.982
rb,2011-01-10 09:25:00,4846.0,Long,2011-01-11 10:10:00,4833.0,1,-159.358
rb,2011-01-12 09:25:00,4861.0,Long,2011-01-12 14:10:00,4838.0,1,-259.398
rb,2011-01-27 09:40:00,4902.0,Short,2011-01-27 14:10:00,4937.0,1,-379.678
rb,2011-02-10 09:25:00,5150.0,Long,2011-02-11 09:40:00,5199.0,1,459.302
rb,2011-02-22 11:10:00,4983.0,Short,2011-02-23 14:40:00,4945.0,1,350.144
rb,2011-03-03 13:55:00,4820.0,Short,2011-03-04 14:55:00,4804.0,1,130.752
rb,2011-04-20 09:40:00,4803.0,Long,2011-04-21 14:10:00,4850.0,1,440.694
rb,2011-05-06 09:25:00,4820.0,Short,2011-05-09 10:10:00,4816.0,1,10.728000000000002
rb,2011-05-11 11:10:00,4837.0,Short,2011-05-13 09:25:00,4813.0,1,210.7
rb,2011-06-13 09:25:00,4811.0,Short,2011-06-14 09:40:00,4808.0,1,0.7620000000000005
rb,2011-07-04 09:40:00,4779.0,Long,2011-07-05 10:55:00,4794.0,1,120.85399999999998
rb,2011-07-22 09:25:00,4930.0,Long,2011-07-25 09:40:00,4915.0,1,-179.69
rb,2011-07-28 14:40:00,4930.0,Long,2011-08-01 09:10:00,4940.0,1,70.26
rb,2011-08-09 09:25:00,4671.0,Short,2011-08-09 10:55:00,4730.0,1,-618.802
rb,2011-08-10 14:40:00,4776.0,Short,2011-08-12 09:25:00,4821.0,1,-479.194
rb,2011-08-30 09:25:00,4791.0,Long,2011-08-31 13:40:00,4827.0,1,330.764
rb,2011-09-22 09:25:00,4570.0,Short,2011-09-26 09:10:00,4500.0,1,671.86
rb,2011-09-26 14:25:00,4413.0,Short,2011-09-27 10:40:00,4465.0,1,-547.756
rb,2011-09-28 11:10:00,4420.0,Short,2011-09-29 14:40:00,4322.0,1,952.516
rb,2011-10-11 09:40:00,4379.0,Long,2011-10-11 13:40:00,4355.0,1,-267.468
rb,2011-10-19 14:40:00,4031.0,Short,2011-10-20 14:40:00,3914.0,1,1144.11
rb,2011-10-28 14:10:00,4126.0,Long,2011-10-31 13:40:00,4114.0,1,-146.48
rb,2011-11-02 14:25:00,4035.0,Long,2011-11-03 14:55:00,4001.0,1,-366.072
rb,2011-11-11 09:25:00,4093.0,Long,2011-11-14 13:40:00,4184.0,1,883.446
rb,2011-11-16 09:40:00,4188.0,Long,2011-11-16 13:55:00,4138.0,1,-526.652
rb,2011-11-23 14:25:00,4063.0,Short,2011-11-24 13:40:00,4072.0,1,-116.27
rb,2011-12-02 09:40:00,4149.0,Short,2011-12-05 10:10:00,4167.0,1,-206.632
rb,2011-12-06 09:25:00,4131.0,Short,2011-12-07 09:25:00,4164.0,1,-356.59
rb,2011-12-15 09:25:00,4122.0,Short,2011-12-16 09:40:00,4134.0,1,-146.512
rb,2012-01-04 14:10:00,4189.0,Short,2012-01-05 14:10:00,4178.0,1,83.26599999999999
rb,2012-02-16 14:40:00,4179.0,Long,2012-02-22 14:10:00,4241.0,1,593.16
rb,2012-02-28 09:40:00,4270.0,Short,2012-03-01 14:10:00,4305.0,1,-377.15
rb,2012-03-02 09:10:00,4294.0,Short,2012-03-06 09:55:00,4276.0,1,152.86
rb,2012-05-23 14:55:00,4023.0,Long,2012-05-29 10:40:00,4076.0,1,503.802
rb,2012-06-11 09:25:00,4140.0,Long,2012-06-11 14:25:00,4120.0,1,-226.52
rb,2012-07-09 09:25:00,4052.0,Short,2012-07-10 11:10:00,4041.0,1,83.814
rb,2012-07-11 11:25:00,4001.0,Long,2012-07-12 09:55:00,3902.0,1,-1015.806
rb,2012-07-16 10:55:00,3917.0,Short,2012-07-17 14:55:00,3852.0,1,624.462
rb,2012-07-23 13:40:00,3715.0,Long,2012-07-25 14:55:00,3700.0,1,-174.83
rb,2012-08-24 09:10:00,3527.0,Long,2012-08-28 09:40:00,3480.0,1,-494.014
rb,2012-08-29 14:55:00,3428.0,Long,2012-08-31 10:10:00,3419.0,1,-113.694
rb,2012-09-04 09:25:00,3322.0,Short,2012-09-05 11:25:00,3250.0,1,696.856
rb,2012-09-10 10:55:00,3423.0,Short,2012-09-12 14:10:00,3497.0,1,-763.84
rb,2012-09-14 09:25:00,3560.0,Long,2012-09-17 09:25:00,3538.0,1,-244.196
rb,2012-09-18 10:40:00,3573.0,Long,2012-09-20 10:10:00,3584.0,1,85.686
rb,2012-09-21 13:40:00,3463.0,Long,2012-09-25 14:55:00,3558.0,1,925.958
rb,2012-10-15 09:25:00,3619.0,Short,2012-10-16 10:10:00,3577.0,1,395.608
rb,2012-10-29 10:40:00,3659.0,Short,2012-10-30 11:25:00,3626.0,1,305.43
rb,2012-11-02 09:55:00,3668.0,Short,2012-11-06 11:25:00,3636.0,1,295.392
rb,2012-11-20 09:40:00,3559.0,Long,2012-11-22 09:55:00,3557.0,1,-44.232
rb,2012-12-10 13:55:00,3675.0,Short,2012-12-12 10:40:00,3695.0,1,-224.74
rb,2012-12-14 09:25:00,3725.0,Long,2012-12-17 11:10:00,3788.0,1,604.974
rb,2013-01-04 10:40:00,3979.0,Short,2013-01-08 14:25:00,4014.0,1,-375.986
rb,2013-01-15 13:40:00,3988.0,Short,2013-01-17 09:25:00,3930.0,1,554.164
rb,2013-01-23 09:10:00,3987.0,Long,2013-01-24 13:40:00,4020.0,1,303.986
rb,2013-02-01 10:40:00,4138.0,Long,2013-02-05 09:40:00,4194.0,1,533.336
rb,2013-02-19 09:25:00,4183.0,Long,2013-02-20 10:10:00,4195.0,1,93.244
rb,2013-02-26 09:25:00,3989.0,Short,2013-02-26 10:40:00,4021.0,1,-346.02
rb,2013-03-06 13:40:00,3923.0,Short,2013-03-08 14:25:00,3932.0,1,-115.71000000000001
rb,2013-03-11 09:25:00,3888.0,Short,2013-03-11 13:40:00,3915.0,1,-295.606
rb,2013-03-26 10:10:00,3888.0,Short,2013-03-27 09:40:00,3903.0,1,-175.582
rb,2013-04-01 09:40:00,3764.0,Short,2013-04-02 09:40:00,3732.0,1,295.008
rb,2013-04-11 09:25:00,3875.0,Long,2013-04-11 14:25:00,3836.0,1,-415.422
rb,2013-04-15 09:25:00,3787.0,Short,2013-04-16 10:55:00,3729.0,1,554.968
rb,2013-05-06 13:55:00,3617.0,Short,2013-05-08 10:40:00,3651.0,1,-364.536
rb,2013-05-09 09:55:00,3631.0,Short,2013-05-10 13:55:00,3611.0,1,175.516
rb,2013-05-23 09:40:00,3560.0,Short,2013-05-24 10:10:00,3578.0,1,-204.276
rb,2013-05-27 09:25:00,3514.0,Short,2013-05-28 11:10:00,3488.0,1,235.996
rb,2013-06-03 09:25:00,3458.0,Long,2013-06-04 11:10:00,3459.0,1,-13.834
rb,2013-06-06 09:25:00,3451.0,Short,2013-06-07 10:55:00,3418.0,1,306.262
rb,2013-06-14 09:40:00,3389.0,Short,2013-06-14 14:10:00,3418.0,1,-313.614
rb,2013-06-17 14:40:00,3480.0,Short,2013-06-19 11:25:00,3504.0,1,-263.96799999999996
rb,2013-06-21 10:55:00,3510.0,Long,2013-06-24 10:10:00,3480.0,1,-323.98
rb,2013-07-03 13:55:00,3541.0,Long,2013-07-04 14:40:00,3617.0,1,735.684
rb,2013-07-19 09:25:00,3692.0,Long,2013-07-22 09:40:00,3675.0,1,-194.734
rb,2013-08-01 14:10:00,3641.0,Short,2013-08-02 09:55:00,3672.0,1,-334.626
rb,2013-08-13 13:55:00,3813.0,Short,2013-08-19 10:40:00,3828.0,1,-175.282
rb,2013-08-23 09:25:00,3804.0,Long,2013-08-26 11:10:00,3810.0,1,34.772
rb,2013-08-27 14:10:00,3812.0,Long,2013-08-28 14:40:00,3800.0,1,-145.224
rb,2013-10-08 09:40:00,3554.0,Short,2013-10-09 09:10:00,3594.0,1,-424.296
rb,2013-10-10 09:55:00,3589.0,Short,2013-10-11 10:40:00,3615.0,1,-284.408
rb,2013-11-08 11:25:00,3666.0,Short,2013-11-11 14:10:00,3671.0,1,-74.674
rb,2013-11-15 14:55:00,3593.0,Short,2013-11-18 14:40:00,3604.0,1,-134.394
rb,2013-11-26 09:25:00,3646.0,Long,2013-11-27 10:10:00,3659.0,1,105.39
rb,2014-01-03 09:25:00,3559.0,Short,2014-01-06 11:10:00,3533.0,1,235.816
rb,2014-01-10 14:10:00,3488.0,Long,2014-01-13 13:40:00,3457.0,1,-333.89
rb,2014-01-21 09:25:00,3423.0,Short,2014-01-22 10:10:00,3413.0,1,76.328
rb,2014-02-10 11:10:00,3413.0,Long,2014-02-11 13:55:00,3410.0,1,-53.646
rb,2014-03-05 09:25:00,3415.0,Long,2014-03-06 09:40:00,3411.0,1,-63.652
rb,2014-03-10 14:55:00,3221.0,Long,2014-03-13 14:10:00,3261.0,1,377.036
rb,2014-03-17 09:40:00,3263.0,Long,2014-03-19 09:10:00,3241.0,1,-243.008
rb,2014-05-26 09:25:00,3119.0,Long,2014-05-27 10:10:00,3134.0,1,127.494
rb,2014-06-10 14:10:00,3076.0,Long,2014-06-12 09:25:00,3042.0,1,-362.236
rb,2014-07-30 09:25:00,3084.0,Short,2014-08-04 09:40:00,3075.0,1,67.682
rb,2014-08-25 09:25:00,2963.0,Short,2014-08-26 09:25:00,2979.0,1,-181.88400000000001
rb,2014-09-30 09:40:00,2560.0,Long,2014-10-08 10:40:00,2524.0,1,-380.168
rb,2014-10-16 09:25:00,2615.0,Short,2014-10-16 13:55:00,2656.0,1,-430.542
rb,2014-10-21 09:25:00,2610.0,Short,2014-10-23 09:40:00,2551.0,1,569.678
rb,2014-11-07 14:25:00,2510.0,Short,2014-11-10 09:25:00,2555.0,1,-470.13
rb,2014-11-26 09:10:00,2442.0,Long,2014-12-01 09:25:00,2524.0,1,800.068
rb,2014-12-03 13:55:00,2531.0,Long,2014-12-05 09:25:00,2555.0,1,219.828
rb,2014-12-09 14:40:00,2547.0,Long,2014-12-11 10:40:00,2569.0,1,199.768
rb,2015-03-18 13:55:00,2483.0,Short,2015-03-18 23:55:00,2487.0,1,-59.94
rb,2015-04-08 14:10:00,2325.0,Long,2015-04-09 00:40:00,2305.0,1,-219.26
rb,2015-06-15 09:40:00,2292.0,Short,2015-06-15 23:10:00,2276.0,1,140.864
rb,2015-07-01 21:25:00,2106.0,Short,2015-07-02 09:10:00,2114.0,1,-98.44
rb,2015-07-06 23:10:00,1999.0,Long,2015-07-07 14:10:00,1978.0,1,-227.954
rb,2015-07-20 09:25:00,2046.0,Long,2015-07-21 00:10:00,2118.0,1,701.672
rb,2015-08-03 09:25:00,2127.0,Long,2015-08-03 11:25:00,2086.0,1,-428.426
rb,2015-08-24 09:25:00,1970.0,Short,2015-08-24 22:10:00,1935.0,1,332.19
rb,2015-11-06 11:25:00,1804.0,Long,2015-11-07 00:40:00,1791.0,1,-147.19
rb,2015-12-29 13:55:00,1784.0,Long,2015-12-30 09:25:00,1792.0,1,62.848
rb,2016-02-22 09:25:00,1953.0,Long,2016-02-22 14:40:00,1941.0,1,-137.788
rb,2016-03-07 21:25:00,2194.0,Long,2016-03-08 09:10:00,2194.0,1,-18.776
rb,2016-03-08 21:25:00,2130.0,Short,2016-03-09 10:40:00,2070.0,1,581.6
rb,2016-03-10 09:25:00,2155.0,Short,2016-03-10 22:55:00,2123.0,1,301.444
rb,2016-03-14 21:10:00,1986.0,Short,2016-03-15 09:10:00,1992.0,1,-77.956
rb,2016-03-18 09:25:00,2105.0,Short,2016-03-19 00:25:00,2142.0,1,-388.494
rb,2016-03-23 13:55:00,2209.0,Short,2016-03-24 09:40:00,2132.0,1,751.318
rb,2016-03-28 09:25:00,2185.0,Short,2016-03-28 23:55:00,2165.0,1,181.3
rb,2016-04-01 09:25:00,2163.0,Short,2016-04-05 13:55:00,2192.0,1,-308.71
rb,2016-04-20 21:40:00,2659.0,Long,2016-04-21 09:25:00,2709.0,1,479.264
rb,2016-04-22 14:10:00,2614.0,Short,2016-04-22 22:10:00,2698.0,1,-860.624
rb,2016-04-22 23:40:00,2640.0,Short,2016-04-25 14:40:00,2625.0,1,129.47
rb,2016-04-26 11:25:00,2604.0,Short,2016-04-26 23:40:00,2562.0,1,399.668
rb,2016-04-27 11:10:00,2516.0,Short,2016-04-27 22:55:00,2475.0,1,390.01800000000003
rb,2016-05-03 09:25:00,2495.0,Short,2016-05-03 22:10:00,2437.0,1,560.136
rb,2016-05-05 11:10:00,2340.0,Short,2016-05-06 09:55:00,2307.0,1,310.706
rb,2016-05-09 09:25:00,2201.0,Short,2016-05-09 22:25:00,2125.0,1,741.348
rb,2016-05-16 13:55:00,2040.0,Short,2016-05-17 14:25:00,2082.0,1,-438.244
rb,2016-05-18 11:25:00,2114.0,Short,2016-05-19 09:40:00,2069.0,1,431.634
rb,2016-05-20 21:40:00,2049.0,Short,2016-05-23 21:40:00,1923.0,1,1242.056
rb,2016-05-25 21:55:00,1946.0,Long,2016-05-27 09:25:00,1936.0,1,-117.764
rb,2016-05-27 13:40:00,1999.0,Long,2016-05-30 09:25:00,1948.0,1,-527.894
rb,2016-06-07 09:25:00,2075.0,Short,2016-06-08 09:40:00,2083.0,1,-98.316
rb,2016-06-20 22:55:00,2081.0,Long,2016-06-21 14:25:00,2083.0,1,1.6720000000000006
rb,2016-06-27 22:10:00,2273.0,Short,2016-06-29 21:40:00,2262.0,1,90.93
rb,2016-06-30 22:55:00,2346.0,Short,2016-07-01 21:25:00,2406.0,1,-619.504
rb,2016-07-04 10:40:00,2403.0,Short,2016-07-05 14:25:00,2394.0,1,70.406
rb,2016-07-11 09:25:00,2405.0,Short,2016-07-11 14:55:00,2437.0,1,-339.684
rb,2016-07-15 21:55:00,2482.0,Short,2016-07-19 09:10:00,2334.0,1,1460.368
rb,2016-07-27 11:25:00,2387.0,Short,2016-07-28 09:40:00,2471.0,1,-859.716
rb,2016-07-28 14:40:00,2466.0,Short,2016-08-01 09:25:00,2491.0,1,-269.914
rb,2016-08-01 21:55:00,2493.0,Short,2016-08-02 14:25:00,2517.0,1,-260.02
rb,2016-08-03 21:25:00,2464.0,Short,2016-08-04 21:40:00,2460.0,1,20.152
rb,2016-08-08 10:10:00,2593.0,Long,2016-08-08 22:25:00,2609.0,1,139.596
rb,2016-08-11 09:25:00,2559.0,Short,2016-08-11 13:55:00,2590.0,1,-330.298
rb,2016-08-15 13:55:00,2567.0,Long,2016-08-16 21:10:00,2648.0,1,789.57
rb,2016-08-18 09:40:00,2562.0,Long,2016-08-19 10:40:00,2506.0,1,-580.136
