vtSymbol,OpenTime,OpenPrice,Direction,CloseTime,ClosePrice,Volume,Profit
rb,2010-01-06 14:50:00,4617.0,Short,2010-01-07 09:05:00,4642.0,1,-278.51800000000003
rb,2010-01-07 09:35:00,4631.0,Short,2010-01-08 11:20:00,4441.0,1,1871.856
rb,2010-01-12 09:20:00,4484.0,Short,2010-01-12 14:50:00,4511.0,1,-297.99
rb,2010-01-13 09:05:00,4407.0,Short,2010-01-14 09:05:00,4445.0,1,-407.704
rb,2010-01-15 09:50:00,4430.0,Short,2010-01-18 10:50:00,4375.0,1,522.39
rb,2010-01-19 13:35:00,4384.0,Short,2010-01-20 14:05:00,4368.0,1,132.496
rb,2010-01-21 10:50:00,4335.0,Short,2010-01-21 14:35:00,4347.0,1,-147.364
rb,2010-01-22 09:05:00,4328.0,Short,2010-01-25 09:50:00,4278.0,1,472.788
rb,2010-01-26 10:35:00,4264.0,Short,2010-01-26 13:35:00,4276.0,1,-147.07999999999998
rb,2010-01-26 14:35:00,4266.0,Short,2010-01-27 09:05:00,4275.0,1,-117.082
rb,2010-01-28 09:20:00,4285.0,Short,2010-01-29 10:50:00,4309.0,1,-267.188
rb,2010-01-29 14:20:00,4296.0,Short,2010-02-01 09:05:00,4328.0,1,-347.248
rb,2010-02-01 09:50:00,4292.0,Short,2010-02-01 10:05:00,4299.0,1,-97.182
rb,2010-02-01 10:35:00,4288.0,Short,2010-02-02 09:05:00,4306.0,1,-207.188
rb,2010-02-02 09:50:00,4280.0,Short,2010-02-03 10:05:00,4160.0,1,1173.12
rb,2010-02-04 10:05:00,4113.0,Short,2010-02-04 10:50:00,4138.0,1,-276.502
rb,2010-02-04 14:20:00,4130.0,Short,2010-02-05 11:05:00,4090.0,1,373.56
rb,2010-02-09 09:35:00,4129.0,Short,2010-02-09 14:50:00,4163.0,1,-366.584
rb,2010-02-11 09:20:00,4194.0,Short,2010-02-12 09:20:00,4258.0,1,-666.904
rb,2010-02-12 14:35:00,4289.0,Short,2010-02-22 09:05:00,4356.0,1,-697.29
rb,2010-02-22 09:50:00,4300.0,Short,2010-02-23 10:35:00,4262.0,1,352.876
rb,2010-02-24 09:50:00,4247.0,Short,2010-02-25 10:50:00,4239.0,1,53.028
rb,2010-02-25 14:05:00,4225.0,Short,2010-02-26 13:50:00,4196.0,1,263.158
rb,2010-03-02 09:05:00,4193.0,Short,2010-03-03 10:05:00,4153.0,1,373.308
rb,2010-03-04 11:20:00,4145.0,Short,2010-03-05 09:05:00,4163.0,1,-206.61599999999999
rb,2010-03-08 14:20:00,4190.0,Short,2010-03-09 09:05:00,4607.0,1,-4197.594
rb,2010-03-09 14:50:00,4642.0,Short,2010-03-11 13:50:00,4657.0,1,-178.598
rb,2010-03-12 13:50:00,4656.0,Short,2010-03-12 14:05:00,4658.0,1,-48.628
rb,2010-03-15 09:00:00,4663.0,Short,2010-03-15 09:05:00,4673.0,1,-128.672
rb,2010-03-15 09:20:00,4663.0,Short,2010-03-16 09:05:00,4653.0,1,71.368
rb,2010-03-17 10:05:00,4772.0,Short,2010-03-18 14:05:00,4760.0,1,90.936
rb,2010-03-22 14:05:00,4771.0,Short,2010-03-24 10:05:00,4765.0,1,30.927999999999997
rb,2010-03-25 14:20:00,4794.0,Short,2010-03-25 14:35:00,4796.0,1,-49.18
rb,2010-03-25 14:50:00,4792.0,Short,2010-03-26 09:20:00,4815.0,1,-259.214
